id_cas,id_pobocka,id_tovar,id_zamestnanec,pocet_kusov,dostupnost_tovaru
167,7,149,123,6,na ceste
562,5,360,99,2,na ceste
645,6,375,258,10,skladom
169,4,238,163,3,skladom
959,5,288,63,12,bnkndoa vejua
70,6,158,166,1,skladom
820,1,324,212,2,nedostupne
757,8,26,212,1,na ceste
214,3,276,53,1,na objednavku
666,1,435,274,9,na ceste
991,8,449,259,3,na ceste
390,8,119,25,3,nedostupne
269,2,167,138,2,nedostupne
898,3,133,218,7,naes tce
727,10,211,14,1,onentdpeus
517,4,288,90,3,skladom
326,5,100,252,3,usednpento
817,1,133,168,15,na ceste
390,10,223,116,4,na objednavku
608,6,165,249,2,nedostupne
457,5,373,229,4,na ceste
423,7,146,269,11,na objednavku
990,3,34,34,1,na ceste
681,9,265,56,13,na objednavku
895,7,32,242,9,skladom
181,10,354,152,2,nedostupne
1000,11,289,281,2,na objednavku
21,4,237,123,2,skladom
655,6,400,268,6,na objednavku
708,3,300,234,4,na objednavku
368,6,225,18,5,na objednavku
260,1,66,253,14,skladom
842,3,51,30,3,a aknbjodenvu
26,4,354,39,3,skladom
722,12,428,183,5,na ceste
891,2,224,127,1,na ceste
799,9,444,127,1,na objednavku
721,2,423,147,10,skladom
904,8,77,130,9,na ceste
543,8,432,59,9,nedostupne
213,3,244,112,9,skladom
985,1,397,259,4,skladom
302,5,79,58,3,uodnsenpet
944,10,93,104,1,na ceste
53,4,99,224,14,nedostupne
894,1,1,188,9,skladom
733,10,393,212,6,nedostupne
210,10,406,107,3,skladom
25,6,289,48,2,na ceste
47,6,332,237,4,nedostupne
989,1,9,43,4,nedostupne
564,7,86,75,2,na objednavku
144,3,79,192,3,na ceste
499,12,48,171,3,na ceste
916,8,164,257,1,nedostupne
180,12,349,38,1,nedostupne
356,6,57,32,1,nedostupne
75,9,84,144,3,skladom
317,3,331,40,1,na ceste
796,9,113,184,3,nedostupne
205,6,135,208,1,nedostupne
279,9,407,41,1,nedostupne
908,12,125,248,1,na ceste
616,3,303,90,12,na ceste
884,10,344,166,2,na ceste
946,8,301,145,5,na objednavku
253,9,52,10,2,nedostupne
259,1,82,239,3,nedostupne
795,5,275,119,1,skladom
697,3,133,238,11,na ceste
727,11,68,121,4,skladom
799,12,148,31,1,oaksmdl
823,1,167,148,11,na ceste
777,4,437,3,4,nedostupne
163,3,226,89,3,na ceste
802,8,354,241,4,na objednavku
253,4,343,246,10,skladom
442,5,311,75,2,dsenuotepn
924,4,317,32,4,na objednavku
753,5,91,217,10,nedostupne
360,10,382,69,1,skladom
103,3,284,72,6,nedostupne
772,8,325,245,3,skladom
185,10,420,156,3,na objednavku
489,2,234,111,1,skladom
569,3,211,222,10,enset ca
94,11,55,6,9,skladom
926,6,67,250,3,na ceste
822,6,417,25,10,nedostupne
277,2,315,256,1,na objednavku
960,3,122,10,2,na ceste
582,12,167,91,2,na ceste
551,11,364,195,3,skladom
188,6,366,189,1,skladom
172,5,27,268,1,vkdjan uabone
128,7,350,177,5,nedostupne
78,10,422,172,3,na objednavku
348,4,176,269,13,na ceste
997,8,115,93,1,na ceste
723,9,215,224,2,na objednavku
132,12,314,191,3,na objednavku
863,1,242,141,14,nedostupne
214,9,386,90,12,nedostupne
947,2,193,145,6,esnet ca
180,11,89,223,3,na objednavku
987,1,89,56,9,skladom
418,6,329,254,4,na ceste
554,4,385,198,1,skladom
867,7,90,182,14,skladom
916,11,303,114,10,skladom
378,7,68,61,8,nedostupne
448,5,381,133,3,na objednavku
174,12,216,274,12,nedostupne
883,9,334,166,12,na objednavku
671,6,291,56,1,na objednavku
571,3,33,276,2,na objednavku
752,4,254,264,1,nedostupne
16,6,166,65,2,na ceste
685,2,365,243,1,na objednavku
71,3,228,266,1,na ceste
558,5,55,226,10,na objednavku
78,10,196,190,4,na objednavku
534,5,357,120,4,skladom
674,7,285,120,4,na ceste
890,3,370,158,4,na ceste
28,11,372,182,3,na ceste
662,8,390,28,1,skladom
239,3,6,57,3,nedostupne
882,5,202,231,3,skladom
507,8,161,191,1,na objednavku
665,7,211,85,5,nedostupne
231,10,214,21,6,nedostupne
74,4,64,12,3,na ceste
201,3,19,148,5,na objednavku
685,5,38,166,1,na objednavku
511,8,170,146,4,na ceste
471,3,82,72,8,peoendnsut
657,6,451,168,3,skladom
335,6,246,190,3,na objednavku
416,8,140,147,2,entsdnupoe
110,6,406,270,9,nedostupne
212,10,181,6,1,na ceste
71,7,95,277,12,na objednavku
109,2,343,155,1,na objednavku
948,5,127,283,1,skladom
566,8,391,87,1,na objednavku
552,3,448,153,7,skladom
748,11,271,188,2,na objednavku
964,6,369,222,2,nedostupne
119,10,46,26,6,na objednavku
335,1,400,170,11,na ceste
327,5,28,142,1,skladom
354,2,9,11,4,nedostupne
85,9,188,97,6,na objednavku
562,7,148,278,4,skladom
82,6,308,148,1,nedostupne
757,12,302,156,3,na objednavku
619,4,153,233,7,na ceste
544,7,445,211,2,nedostupne
54,12,220,26,5,nedostupne
418,3,152,83,2,nedostupne
927,8,420,65,1,nedostupne
702,10,107,170,4,na objednavku
970,11,339,273,2,na objednavku
333,10,387,157,4,skladom
307,11,157,2,4,na ceste
39,9,65,176,3,nedostupne
627,7,34,201,4,na objednavku
987,11,288,29,9,na objednavku
940,1,319,38,1,nedostupne
745,5,436,143,1,na ceste
705,9,209,106,1,na ceste
643,9,138,82,2,na ceste
571,2,118,232,2,nedostupne
41,5,61,48,1,na ceste
491,12,143,205,4,na ceste
269,7,215,143,1,skladom
954,12,117,39,13,na ceste
517,4,356,26,6,nedostupne
530,2,38,220,5,nedostupne
25,10,30,82,9,skladom
384,7,272,252,1,na objednavku
361,1,254,64,1,na objednavku
954,3,441,74,1,na objednavku
657,9,323,144,4,na objednavku
528,3,104,281,3,nedostupne
63,8,274,227,9,nedostupne
42,6,157,229,1,na objednavku
818,1,333,90,2,na ceste
702,3,9,59,6,na objednavku
952,9,151,74,10,nedostupne
693,6,173,139,2,na ceste
206,2,382,172,5,na objednavku
999,5,275,92,13,na objednavku
451,3,170,20,2,nedostupne
295,2,394,30,3,nedostupne
851,4,103,60,3,nedostupne
88,1,422,168,5,na ceste
548,3,83,281,13,na objednavku
903,2,96,265,1,skladom
514,1,23,137,4,nedostupne
808,2,376,259,3,na objednavku
587,6,260,32,6,skladom
663,3,62,42,5,skladom
855,8,286,238,1,seeuotdnnp
897,11,97,172,4,nedostupne
172,9,409,81,14,moaskdl
589,12,348,54,8,nedostupne
393,1,337,190,2,nedostupne
95,7,204,102,1,skladom
490,7,52,182,14,na objednavku
813,10,209,153,5,na ceste
947,8,424,122,12,na ceste
238,7,156,199,4,nedostupne
171,10,381,192,2,nedostupne
188,2,30,237,3,na ceste
845,1,66,68,5,dklaoms
528,1,58,109,4,na objednavku
493,12,76,74,3,na ceste
794,4,216,166,6,almkdso
483,1,406,278,3,nedostupne
273,10,111,276,4,nedostupne
580,8,133,181,4,skladom
450,7,287,36,2,skladom
108,6,132,18,3,na ceste
487,12,233,104,3,skladom
946,6,304,159,1,nedostupne
291,5,364,87,5,na ceste
521,10,149,100,7,secnta e
41,8,167,179,1,na ceste
162,8,106,4,1,na objednavku
165,5,325,157,13,nedostupne
845,12,109,42,3,nedostupne
157,4,85,52,4,nedostupne
95,1,202,265,1,na ceste
32,9,279,177,4,nedostupne
934,8,330,212,1,nedostupne
54,6,266,213,1,nedostupne
838,9,234,13,4,nedostupne
189,8,429,204,2,na ceste
524,10,129,59,11,doaeknu njvab
293,7,256,53,1,skladom
857,1,99,130,1,nedostupne
565,9,204,67,6,na ceste
289,12,354,228,1,na objednavku
700,4,124,266,4,na objednavku
689,4,263,268,6,na objednavku
611,3,376,236,2,na ceste
889,7,242,5,4,na objednavku
863,12,446,136,3,na objednavku
939,9,331,129,3,na objednavku
328,1,227,239,3,skladom
557,1,135,45,1,skladom
293,1,111,125,8,na ceste
749,5,440,53,3,nedostupne
791,7,258,26,2,na ceste
981,3,83,134,1,skladom
585,5,133,24,8,na ceste
768,10,241,178,11,na objednavku
813,1,274,142,4,skladom
867,3,382,21,4,skladom
269,9,60,47,2,na objednavku
623,6,384,210,6,nedostupne
801,4,299,98,4,nedostupne
746,8,280,265,2,na objednavku
321,10,273,178,3,skladom
415,12,379,85,11,skladom
307,10,363,38,3,nedostupne
539,4,278,89,2,na ceste
125,11,97,275,2,na objednavku
519,2,440,278,1,nedostupne
759,11,197,140,8,na objednavku
152,3,364,258,6,nedostupne
250,11,250,160,4,na objednavku
458,4,98,146,2,nedostupne
584,6,337,34,9,na ceste
334,10,410,4,2,skladom
451,12,230,37,14,skladom
652,1,287,31,4,na objednavku
803,12,360,71,11,nedostupne
627,12,350,66,2,na objednavku
834,12,111,179,4,na ceste
863,9,242,206,1,na ceste
254,2,84,21,11,na ceste
662,2,58,88,3,skladom
139,10,20,106,1,na ceste
716,6,29,84,4,skladom
367,2,13,98,1,na objednavku
907,3,415,179,2,nedostupne
960,1,423,74,3,skladom
212,9,39,226,1,nedostupne
494,10,333,249,3,skladom
124,4,298,36,1,na objednavku
357,8,80,164,3,nedostupne
116,6,451,163,6,na objednavku
290,11,282,227,6,na ceste
644,10,355,59,2,na ceste
553,8,451,58,9,na ceste
608,5,171,182,15,nedostupne
950,10,121,217,2,na ceste
588,11,101,168,3,nedostupne
332,7,51,225,1,na objednavku
11,5,239,126,4,na objednavku
500,11,311,1,1,nedostupne
988,1,183,206,2,skladom
430,6,402,71,1,nedostupne
719,1,150,123,5,na ceste
673,6,83,255,5,nedostupne
378,7,279,53,11,skladom
168,3,191,6,4,na ceste
5,6,123,277,11,na objednavku
404,3,365,234,6,na objednavku
691,1,383,175,2,na objednavku
800,11,313,161,3,na objednavku
809,10,337,60,4,na objednavku
675,5,118,122,12,na ceste
578,12,97,250,3,skladom
31,10,26,242,6,na objednavku
261,10,111,283,1,nedostupne
951,9,197,90,4,nedostupne
569,7,333,255,6,na objednavku
414,12,444,193,3,na ceste
946,10,137,173,1,skladom
600,4,30,122,1,skladom
84,4,169,142,3,na ceste
449,6,175,109,3,skladom
380,1,108,119,4,na ceste
788,4,296,86,4,skladom
769,2,74,13,5,skladom
878,11,100,227,5,na ceste
755,3,15,282,2,na ceste
958,10,408,9,13,nedostupne
948,10,67,186,1,skladom
810,6,46,211,3,skladom
819,6,208,239,3,na objednavku
739,11,79,33,6,skladom
978,6,364,40,4,skladom
902,9,99,1,2,unteeposdn
877,8,74,110,1,na objednavku
812,11,37,283,9,na objednavku
197,11,347,227,6,na objednavku
744,2,34,92,4,skladom
957,8,152,174,4,skladom
517,4,13,171,4,skladom
719,3,372,58,1,nedostupne
975,4,317,268,3,skladom
242,8,106,175,6,na objednavku
824,12,328,268,8,skladom
766,11,303,266,3,na ceste
577,5,124,118,3,skladom
489,10,103,111,6,na objednavku
510,6,333,56,1,skladom
439,12,237,246,2,na ceste
544,7,275,68,3,na ceste
167,9,110,145,3,na objednavku
335,9,394,249,6,na objednavku
19,9,205,16,10,na objednavku
629,3,415,209,3,nedostupne
960,9,432,146,10,na objednavku
447,6,235,50,4,omsldak
478,12,1,95,1,na objednavku
62,1,413,47,1,skladom
31,6,274,226,4,skladom
433,4,190,52,9,na objednavku
468,11,220,216,1,skladom
88,8,445,57,4,na ceste
331,11,280,60,1,na ceste
751,3,426,138,4,na ceste
554,7,113,125,2,nedostupne
583,6,371,67,4,na objednavku
849,3,1,115,2,na objednavku
70,4,73,16,1,na objednavku
860,9,336,84,5,skladom
731,8,57,137,1,nedostupne
764,3,76,188,10,na ceste
157,8,83,108,2,na ceste
680,2,355,180,1,na objednavku
974,2,440,254,6,skladom
792,4,247,274,1,na ceste
16,2,324,269,1,na ceste
456,8,239,204,1,na objednavku
485,1,24,126,3,nedostupne
959,6,162,97,1,na ceste
92,1,8,134,1,na ceste
82,7,124,281,21,na objednavku
826,12,355,93,5,na ceste
882,3,131,191,3,na ceste
783,12,444,219,13,nedostupne
62,1,71,79,4,na objednavku
175,11,340,24,9,na ceste
901,7,135,4,14,neasec t
106,11,267,16,13,na ceste
484,8,134,226,2,nedostupne
50,5,376,48,11,skladom
317,11,234,60,8,skladom
90,2,47,62,15,nedostupne
520,1,167,200,5,na objednavku
206,5,11,108,1,na objednavku
500,4,344,247,14,na objednavku
126,4,132,110,5,skladom
514,9,446,121,2,na ceste
778,2,105,267,4,nedostupne
118,8,408,163,1,na ceste
587,5,296,200,3,nedostupne
262,7,234,119,10,na ceste
697,9,152,129,1,nedostupne
130,1,101,245,6,na objednavku
482,11,117,203,14,skladom
785,10,202,138,4,na objednavku
380,10,243,136,10,na ceste
230,6,234,112,6,na ceste
582,11,319,182,2,na ceste
242,9,190,14,4,na ceste
693,5,115,193,3,skladom
591,10,446,239,4,nedostupne
458,8,122,211,1,na ceste
11,4,264,68,11,na ceste
472,8,175,113,6,na ceste
312,6,226,81,6,skladom
317,7,432,272,3,nedostupne
309,10,195,217,4,na ceste
909,10,163,159,4,na ceste
865,8,245,159,6,skladom
165,8,197,230,1,nedostupne
339,10,398,184,3,na ceste
244,6,152,46,1,na ceste
651,9,188,88,4,na ceste
291,3,409,228,6,na ceste
435,10,172,275,2,na ceste
864,11,31,15,3,skladom
735,3,316,226,1,na ceste
356,2,241,147,4,na ceste
485,6,36,250,4,skladom
776,11,250,188,4,nedostupne
348,10,215,163,2,skladom
505,8,351,144,10,na ceste
112,12,244,273,10,na objednavku
758,11,234,99,12,na objednavku
544,2,242,36,2,tecs ean
408,11,305,72,4,na ceste
525,12,24,119,1,nedostupne
716,10,189,236,4,nedostupne
955,4,67,63,11,na objednavku
563,1,394,173,11,na objednavku
80,3,416,263,3,nedostupne
862,12,379,17,1,nedostupne
965,6,99,10,4,tcanes e
592,1,102,217,7,na objednavku
490,10,263,225,5,nedostupne
80,2,414,203,8,na objednavku
109,2,279,270,5,skladom
184,12,103,72,6,nedostupne
807,10,113,191,4,nedostupne
573,1,229,132,3,na ceste
309,5,270,102,13,na ceste
289,6,262,115,1,skladom
896,10,187,19,5,na objednavku
302,6,193,69,3,eduaonnjbk va
440,3,268,53,1,na ceste
978,4,407,83,4,na objednavku
5,5,107,254,1,na objednavku
242,8,12,141,3,na ceste
733,4,441,280,3,on dunbeavkja
315,2,365,41,11,updeonesnt
291,12,243,278,6,na ceste
887,1,186,178,6,ndtosuepen
736,2,191,6,2,na objednavku
318,6,356,42,6,na objednavku
287,5,73,183,3,nedostupne
454,2,236,160,4,na objednavku
891,12,54,44,3,na ceste
508,8,59,137,1,skladom
477,2,412,183,6,na objednavku
558,6,14,5,6,pntdesunoe
768,8,341,104,12,skladom
920,3,196,248,3,skladom
658,9,105,264,4,nedostupne
245,12,91,5,3,na objednavku
739,8,23,246,2,na ceste
419,3,304,7,5,na ceste
928,5,319,213,3,na objednavku
793,11,204,211,10,na ceste
899,10,399,180,4,na ceste
579,10,189,165,1,na objednavku
472,5,275,164,10,na ceste
247,7,259,229,14,nedostupne
313,4,252,247,1,na ceste
109,10,40,240,3,skladom
435,8,80,50,4,na ceste
272,3,426,265,2,skladom
455,1,267,103,4,na ceste
882,12,388,47,14,na ceste
600,7,434,172,2,na objednavku
27,3,38,262,3,na objednavku
633,10,386,274,4,nedostupne
396,4,362,88,5,na ceste
275,3,275,82,2,na ceste
497,8,241,280,6,na objednavku
110,2,188,262,1,osadmlk
871,4,98,77,3,evnkbjund aoa
896,1,148,57,7,nuepsnetdo
70,4,129,65,13,skladom
767,11,437,171,3,na ceste
468,3,344,88,1,nedostupne
436,4,297,94,3,na objednavku
134,6,447,124,2,nedostupne
230,4,3,62,6,na ceste
961,10,37,200,4,na ceste
469,4,379,73,2,nedostupne
147,7,169,254,11,nedostupne
734,8,173,234,12,nedostupne
806,3,302,53,5,na objednavku
713,8,185,104,9,nedostupne
241,1,381,121,3,na ceste
187,1,354,85,9,na objednavku
716,10,138,111,9,skladom
344,8,123,151,4,skladom
985,9,251,87,1,nedostupne
753,5,22,144,8,na objednavku
552,11,269,101,3,skladom
569,2,224,77,3,na objednavku
451,1,445,128,11,na objednavku
136,9,152,134,8,nedostupne
617,5,317,78,7,na ceste
556,2,386,146,8,uepnedsnto
609,2,90,259,3, aencets
733,7,126,50,2,nedostupne
10,12,447,144,9,na ceste
995,6,202,20,13,skladom
538,10,435,158,4,na objednavku
134,12,231,209,9,kdabjnaoenv u
121,10,156,82,9, ecasetn
73,3,262,39,10,nedostupne
307,9,99,252,3,na ceste
122,8,307,182,3,nedostupne
567,7,361,107,2,nedostupne
733,7,114,56,4,nedostupne
354,10,264,119,6,na ceste
809,11,363,86,2,na objednavku
335,5,271,193,8,na objednavku
344,3,55,137,3,na objednavku
333,12,182,5,4, nanuvbjaeokd
662,9,379,258,10,na ceste
768,6,438,264,5,nedostupne
519,3,59,185,6,nedostupne
830,5,99,218,13,skladom
655,1,189,260,8,skladom
792,5,396,237,12,na objednavku
234,8,184,211,2,keovajn nudab
527,11,181,103,2,skladom
638,7,407,102,4,nedostupne
114,2,304,140,2,nedostupne
78,2,94,255,6,na ceste
835,2,70,187,15,nedostupne
760,1,55,251,2,skladom
810,6,68,9,7,na ceste
956,7,426,150,2,nedostupne
680,1,66,136,1,na ceste
824,9,372,107,3,na objednavku
985,7,255,226,4,na objednavku
78,2,95,270,13,nedostupne
92,1,314,181,4,na objednavku
706,2,401,187,4,nedostupne
969,6,223,90,9,skladom
151,4,18,128,3,nedostupne
646,4,200,101,2,na ceste
218,4,392,65,2,skladom
33,1,14,17,6,skladom
997,4,57,153,1,na ceste
750,2,27,37,1,skladom
979,1,298,3,4,na objednavku
198,2,136,242,3,na objednavku
618,8,79,61,3,na ceste
567,12,233,43,12,nedostupne
851,3,145,249,1,skladom
698,9,448,151,10,nedostupne
932,9,143,157,11,skladom
766,10,325,126,4,na ceste
936,5,371,118,13,nedostupne
324,1,303,72,4,nedostupne
286,3,411,85,3,na ceste
669,11,83,48,1,na ceste
34,1,378,178,5,na objednavku
766,5,406,72,4,nedostupne
283,5,438,50,3,na ceste
660,5,335,131,4,nedostupne
336,9,383,128,7,na ceste
564,8,108,141,4,na ceste
789,5,63,66,2,skladom
962,2,136,23,3,na objednavku
784,4,390,248,9,nedostupne
239,7,173,20,2,skladom
961,11,268,202,13,nedostupne
854,11,209,112,4,na ceste
462,2,80,212,11,nedostupne
103,1,401,48,4,na ceste
184,2,329,263,5,nedostupne
718,5,142,192,8,na ceste
93,4,416,208,5,na objednavku
919,12,344,202,4,na ceste
500,11,66,145,3,na objednavku
233,3,449,283,3,na objednavku
271,8,297,23,3,skladom
766,4,275,112,12,skladom
511,5,314,11,6,na objednavku
193,9,270,255,3,skladom
215,10,297,137,5,skladom
670,12,246,60,3,skladom
284,12,336,56,4,skladom
887,2,329,215,12,nedostupne
830,5,136,75,3,uadknvj naboe
194,5,417,97,15,skladom
319,1,47,261,13,skladom
23,11,62,194,11,na ceste
258,2,209,210,10,nedostupne
61,6,242,159,1,skladom
435,8,348,268,4,nedostupne
933,8,370,249,4,na objednavku
550,12,177,98,1,nedostupne
30,5,365,154,1,na objednavku
904,8,118,73,10,na objednavku
403,12,361,260,2,na objednavku
22,5,287,131,5,nedostupne
240,7,354,270,2,na objednavku
515,7,434,120,1,na objednavku
852,7,201,98,15,na objednavku
63,8,356,140,2,nedostupne
292,7,239,266,3,na ceste
946,12,182,1,2,skladom
108,8,426,128,12,na objednavku
666,2,365,216,3,na objednavku
329,3,235,51,3,skladom
351,3,29,195,1,na objednavku
769,3,176,152,14,na objednavku
41,12,30,26,3,na objednavku
786,11,84,262,10,nedostupne
979,7,15,206,4,nedostupne
958,2,164,110,4,skladom
668,2,418,185,2,nedostupne
281,11,63,277,9,na objednavku
766,3,118,266,1,nedostupne
88,8,254,247,2,na objednavku
793,11,1,119,5,skladom
844,7,15,51,4,nedostupne
232,1,140,39,3,na ceste
642,4,18,47,5,nedostupne
892,12,104,15,1,nedostupne
761,9,371,123,4,na objednavku
448,2,445,162,8,na objednavku
418,12,336,9,1,nedostupne
53,9,236,102,12,na objednavku
238,12,118,73,9,nedostupne
46,1,407,71,15,nedostupne
848,12,155,6,4,na ceste
927,3,262,224,3,na objednavku
282,11,296,199,10,na ceste
947,12,283,273,4,skladom
398,8,151,210,3,skladom
256,12,344,53,1,na ceste
678,2,37,108,1,skladom
617,6,297,160,13,nedostupne
11,12,293,181,3,na objednavku
533,9,82,7,3,na ceste
118,8,110,263,5,nedostupne
904,8,151,31,4,na objednavku
885,9,259,257,3,skladom
661,4,440,32,4,nedostupne
351,5,108,137,9,na ceste
705,10,188,281,5,skladom
730,10,375,283,10,na ceste
381,4,394,178,1,na objednavku
88,10,160,162,7,na objednavku
651,8,54,130,3,skladom
212,8,420,269,1,na objednavku
781,12,259,183,4,na objednavku
163,5,88,13,4,skladom
480,10,99,44,5,skladom
83,2,317,197,4,na ceste
908,7,173,230,2,nedostupne
162,3,113,169,4,skladom
69,10,190,282,10,na objednavku
737,4,392,33,4,na ceste
925,10,299,257,15,na ceste
956,10,132,64,4,na objednavku
536,2,112,2,3,nedostupne
162,11,394,192,6,nedostupne
600,11,55,233,8,skladom
529,12,248,102,3,na objednavku
894,8,199,282,4,nedostupne
740,4,163,275,4,na ceste
354,12,128,197,4,nedostupne
638,10,354,178,1,nedostupne
360,4,23,132,3,na ceste
944,1,402,204,4,skmodla
406,4,143,102,2,sdaolkm
568,5,35,13,1,na objednavku
616,2,159,142,3,na ceste
34,3,157,13,2,skladom
887,7,326,208,4,na objednavku
238,1,355,112,3,na objednavku
357,10,255,103,6,ptenusnode
614,1,193,29,4,na objednavku
612,6,273,88,4,na ceste
735,12,236,240,3,na objednavku
376,5,141,20,4,skladom
361,1,93,214,2,nedostupne
494,6,295,52,8,na objednavku
51,1,88,24,6,na ceste
344,9,202,259,4,nedostupne
647,10,207,181,6,skladom
38,6,54,8,4,nedostupne
526,12,151,189,1,na objednavku
539,7,385,153,3,nedostupne
682,4,416,43,1,skladom
759,12,115,203,1,nedostupne
530,11,407,12,1,na objednavku
574,9,133,5,6,skladom
963,9,42,57,3,na objednavku
73,8,331,40,3,na ceste
177,11,56,66,4,na ceste
262,7,412,283,4,na objednavku
149,7,350,180,1,skladom
397,4,126,19,5,na objednavku
130,7,406,124,2,nedostupne
485,4,326,211,4,nedostupne
184,7,69,24,4,na ceste
359,10,26,55,12,na objednavku
330,4,24,186,14,skladom
479,11,122,224,7,na ceste
152,3,125,3,1,nedostupne
50,10,32,40,4,skladom
521,9,205,130,4,skladom
202,9,71,271,4,na ceste
438,2,417,70,1,pstneneodu
39,3,392,98,2,na objednavku
85,1,391,192,8,nedostupne
909,10,448,18,14,na ceste
829,4,326,104,13,na objednavku
141,3,244,34,1,nedostupne
101,6,207,282,1,skladom
612,2,128,123,2,nedostupne
655,4,34,57,2,na ceste
