id_zakaznik,id_zamestnanec,vybavuje_dodavatel,id_cas,id_tovar,popis_chyby,uznanie,vybavenie,zdovodnenie,pocet_kusov
1,274,69,784,16," idee,e usse crtgsesal,e,qst aa",1,0,"eaadel lnucNlee,aire l uaesnsm,mtfeme ,d. nuu.idu t ",2
449,279,22,292,286, riueiluaaqdcAs  ng.misiurou mtmlrlsm,1,1,"t tadb.niiinl,a i,sd ",2
69,265,11,393,153,"e uaiuogasc,nlranereal, eqs itte ttm uvl",1,1,"pqia llalcsouii,ndir tl seetls,ee oef",5
92,257,5,522,251,qSSee ndd ge tee.ue,0,0,"rSi,rireP  ,d en.btn.etieu odrlh cdeasre o a",4
89,136,57,632,347,"mpequsli iaeii.teto D uplrr amuaurscutm,  u,sdrcal",1,1,"etaogenamna smptncis, t tsuriru idrens",3
237,116,31,862,353,".,o fus tmpnlcbdin ir ebeemeioDroc",1,0,"ieed eroin peeniMnee.ocl,r ,u  bmctq",4
24,211,8,148,124,aslu e u. lae ur.uleqrusNiptttMa .iis,1,1," tuA ,ncndiicttu.r mgncidlamas  aquivntaai",2
256,267,64,881,256,nmnSsesepieueg sfiilrdueattie dilim s seadcls. e.on osc,0,1,ge enmauaaq mu aertam.n ucsisr bimCuirltect ,6
364,122,42,357,55,uanbuioq actnltu sicrm epruiCu  osal.ssbeteueCv it,0,0,"emsie m tetca,at sprs",5
351,138,3,741,364,"n leqitos trel mseeisueipu,tluesmq lltlse",1,0,DmeoDtcis c ueuran .neianslggtfiioe tfl ,4
360,195,65,763,53,Ns cntrCtum la.mardesldituu. Pue bliuiarhlu,1,1,arnmssob.iieu p n Minrao,1
88,76,14,393,270,"eatnolulgvtiaa,nec  rer s",0,1,"rpsrms a gtetsc utienrl, riu tu.usmoteid dasnaneciusi mn",5
446,152,66,408,386, er qvsi tuMuisaspusuvtgrraduii arpai ,0,1,".ormobo,m,orMece aboldt ii  t",1
226,272,6,725,167,"unpus r iuecrsenieumat, ltrtrcasidnto",1,1,tf uties ie eu  sdarnlenseig.euirmaofilc cdmmtS,2
532,27,32,655,113,".lihbn ,nua,V yl a n ionmn decusmorovoom",0,1,aus umimgq lAirta iam. diaruv,4
14,144,30,748,406, sqtte uc cui laillefmsrlg u.Doanleonucmnoaivi. dtlueo,1,0," lDe iom aaorcouiet tr .liesnl aenmumlele,q,umucm",5
226,251,51,547,161,gtdcd etiueunaiunegt ui ,0,1,t  caareul M.enoSsnuei sdg,2
237,176,47,516,359,lletra.ata ueMisius.rtuu q N.epu li s,0,0,"ismlulqsleP ea rllheea rceumu ,uiasroaibi eqmsoul isl.s,",5
102,85,67,700,73,qa uriid .a lmAsuam gtrivaium,1,0,le  mmr.sli teneNuiAu idlaos uneuaae,3
110,71,59,795,77,Qaeai ae ugu gseeusteltuiplamr q iitcvN.lagetlall.suf ,0,0,gnen  ttcmi.onup  Icuonaci.Dner osdetum,4
474,93,54,281,156,eeisn dpn.ccaitaDr t usocorsuie emne,0,1,me iserunduti osqtSciflcsl smaeei e irt,5
454,210,32,420,91,"ledsalshs ql,roPeueen tlelipo ulet",0,0,",eerattsnirnppen ceio.uedetis  sniu mmne  crcum ",3
117,35,31,307,296," fenn.stptDo,eeonI lesaoctiu rrm  geasniieq .r",1,1,n .n iudiditatc   ucncUeuateilunacdtvitpern h,2
216,278,2,844,59,"ntpuaise t suiev,ml",0,0,"mmatll. sniulat  noe aalgNn,leu gi",4
266,255,24,213,64,elaClrlal ts.oievesrr diiae Cb.uou qaes  ch,1,1,"uetioimLro,semtf.ddueie s  rlrF  alopo  castmugo.",2
98,240,41,51,37,r.nci qisis ia .lomiuosirspAsiluugrt adbpt,1,1,npldc t ediaeetaenn b,1
290,91,46,187,99,leirga ndlgpiisaigc uaiAaa.e nndv,1,0,cm  maulqava au.inCrre bteung,3
326,111,12,96,12,m gntssS.edeisp uepeius,1,0, eipaoimucoc.i  s dnnenenuu tbeessdptqsC au,4
265,152,8,753,72,ii mnltsacaat iim.,1,0," .rien uunmtcvonstiircd aa Piut,trr  moesiunssulpesrled ",6
96,46,40,879,344,Nu ao.sm S deree,1,0,q  aiccetlueiglun .eAn aitcrtrdt mmaqrIsunuailiu,3
94,109,69,398,302,nalet eth e rimtbmstio tioosr,0,1,uooiimeiPlcsldleo.echi d nntsfnsu.dac ilbnalpss niuh. sa iamultlS Nsu,5
213,79,52,930,417,ionaiAr  .lisn ic brluasutpsdiqsmioIg,0,1,mesaiui un  Sgesenuree usdtiindrsc iseneqnap st.ge qtael.uAum,3
108,32,60,788,284,"euoeetunstrpmcstnati ,r anr",1,1,outm.pNmdtmii arc mdmps ee aer,4
301,254,27,505,118,n e nmitspnuroi.,0,0,"vscue co slaiatmpq.mC,iucbuerltlist t snteuu retut ,pus taauu",1
372,145,18,999,15,eqmau sisniri .Mu,1,0, rbetmo i ohcni tatisor.tr,2
477,9,47,178,341,ueo t elsiv tdo,0,1,"umua.ae oaar hillilul  semselsibieqml,qruroPisl ,ecuss e",6
387,33,23,262,158,"avuotaue o,.idq,etellivu  lt uep",1,1,"is Phupev lt t,edus.oaaolueul",4
38,43,47,80,340,eai. uaeua lmmuqalnnga t lqeN,1,0,"t,.oe otr rmtNilsoilmltp lr ignalpitauutamn enau  eg",4
436,280,20,164,437,tadimmSdnusil i caMau eeae. q iicaadsle,0,0,"lNtlsluatsspite cuumisc.,e  ",3
365,221,28,544,275,d r e Csleeuailgbimttui rratou nre.atI.rtoq,1,1,"u s olsn  ,nseondlnS ,uemcntius,n rco",3
9,66,46,668,93,u leatu ulsueeg,0,1,abtus.iiiqlosdou srut clm ,3
381,156,50,610,217,"mtuemegtuelee,tsdipal .t  c rac ede,uSiaog.",0,0, geuadreSlect sasnu.n oiM ,6
317,6,70,603,427,tmpasiir sadt oNi .sgmeeo,1,0,mreaecinmutmt ti.adEdim apig ,6
110,265,35,796,329,"m slFuouel ric cem,heaiv",1,1,"moe qtipeuse illlsstttuse,e eeqirmlulns l",5
3,253,32,613,214,"enaeln ce ofls,dtn,a luue,icni enl ani",0,0,"e. iuinmn eteacrisoni nerntdu,e cmcups  t",2
325,177,30,972,380,".bidfniseognbcecnaDducpiiro   s,n mli, onie",0,1,iocurd.sesm   eFold,3
495,140,31,701,403,clnA. eNnsatriuo  D.  ssemciueu.encmanisq ge,0,1, emesenli adbaa ls .uut ldasnmosartli iiestoen mlM,1
192,91,12,477,398,"tu p rteu uemnrmo,,itnr",0,0,".ersrene usuadeei.N ul elpeq ic ,acnts arpspeuncid v",5
455,101,64,787,295,arn aEicltuq sueuai .vmesntseeeiqt tin,1,1,Suicmes vd ntapsssatvaee l teugieitse se,3
327,253,53,93,30,one ie.oidgr toP,0,1,"cel,ua sl i   csfuefnllusbaicgisca isatiaaifitssm",5
531,245,47,302,394,"qig, luoaoild .ueocmn ut cel aisooaltiErttuD rt",0,0,"eMuooc , ,qei einr.t bnlneermeedpic ",4
136,79,43,880,69,lc.so uti ceiqsru,1,1, osueP  d.sspnolt irnceid breire,2
207,224,1,63,69,"ad,e.nu  mtturmselui Nl.",1,0,"itu sbte, spigaimvar ddaa",4
437,234,15,728,109,ti.at uar segiiDpiduaustv ivrs gas,0,0,uvvrt iegu sas ir   iaauiiisduutspaa.iirMrusqDsg tstp,3
321,235,3,534,37,"ote,ivslaeuida, olusic s rru bem",0,1,"eua idtelnm a equiulu d  .NstutgSas,dauenellua ccuna",5
194,246,4,854,311,.toeriem ecDscansepartns nei oiuduc ,1,1,eintqsneuaei  a v eneugm qtaSednsnpisusgrest.teei,2
18,19,31,484,219,mi  aob etot  otrhUmisrreilso tc.ientt,1,1,"ri eusc unmnc. ner tdc,ioatt m peienisenu",4
196,2,44,137,349,caC imardu   lieeumb otivaiu.rodtnru ,0,1,"se iams teeuinst tm,rausagpnond cntrir",3
517,52,66,48,139,urq  saeivpuaiMrtu iists,0,0,dsisdeup.elSFou s csucl mte.re eno sis adl,1
1,275,56,823,156,".ltagmu ilspu e,eu",1,0,tta.e us muennmtcis ,5
68,169,57,170,355,"o  moaF mtneclteau,qaglrd eueus ese,tms",1,1,gtavoatullNAqilpe.ta uai ll umrlu .a,6
420,63,25,756,271,"dnt mmi,cgutitl ae  a.,g,v pacuesaeeet nnaera",0,1,ei lnm etlseea asenlPsetmuo u tar,5
456,145,38,115,300,"eeas .cuaot mS.ldutpla ,reeige",1,1,rr o r Upimeesmti.cetpu,2
83,218,42,465,268,sMncldfaaamean a iuglerelsai,0,1,"iov m atcmugtu.tml,atDo mmeice,sdud n niii e,nep ne",3
517,232,55,553,22," ruerp ue ai uupis , uaeD,mctdrlqstimasamlorl.ucti",0,0,i ssdoedi qieSsdSsu elur  mi.te,5
121,55,45,493,398,",i,n ged.u tnmn fioceaa",1,0,atc iduacAust cai uiuule l ca.nrinimalsqrmuiiqtl,3
534,177,46,236,68,iinuAeg ne.stdr ein moi anm neetemnNn a,0,1,eescr tsciloaq uunuN let,5
522,50,27,286,58,"diteia nts,ou  leaiei elsdtra v",0,0,"ted,lia quitvttatcPo e,  naisieelss,eveea lalln. e",6
513,136,3,566,247,cS elad ea seidimmel sua.aMnducaitiq ia,1,1,ogetn r cnasDein.enee. se.cec  niIn ot iuAm,3
404,72,24,119,36,"e,rtcmenio l, M bdepi inor.cee",1,1,tatrir.osNcutieo qQnunun orr. ssnu  caer u,2
441,235,66,870,390,rNscecl.tc ueaaiuesrnohlmulugo  n nclet,1,0,htabtc.o  m  nitiUries,4
292,172,51,405,21,"inotr mi sobrtulu ,eo pnihtse itsr",1,0,"ssu,vaeerert iemnea t ,un itpspim l",4
44,244,28,900,422,"egeeelluriseo or ev tteta,p",1,0,"g tPnga teiai,lndr ausem .rumetnael",4
234,82,20,307,255,",ls  nuuesluslmi,ed ilploemneiste  elqt",1,1,"et iampsss tartec ,em",4
158,185,32,117,415,pteeod dneaulg cnb. nIi,0,0,"a nudnim,se , lic,rreeenupfnb uodt",1
301,224,62,727,194,"e.agrdl cmteauee .otlpeuia sS,",1,0," egdets munrtteaesaimipstcu trn asr,nn oi",5
390,249,44,129,331,lestpleeeuiumindfiel c aPen  u mtsqe,1,0,"ptoo,iospMir ac anconahibnrtreas   eyeusmsu.ne",6
131,252,55,992,327,"nmuuoytc,mifaea  ng",1,0,".cuusblustmssme, aqt raiusl aivieMsu ",2
25,172,60,416,437, lln fe.e.sesarCoddie e,0,0,"n rlineeea,f i,asdl in, ucittuods enr,cup unmabe",1
387,3,62,283,66, rle peeilbavd taedtn,0,0,"m euco,  ntfumeil asu.,aimedrueemvsr ,",1
224,106,55,73,254,"s  lantvuisitidda ao rtl,eeiee ",1,0,"st  t, ctg.Uduacn iiNiasanmesiunruil tqmcutl .plc soiu",3
527,283,52,414,2,"ssiub n,mD aeceh stcir.nh norou",1,0,nauo miboiinM nsr.pe sar,3
393,21,48,803,181,mfi.i.aDllegrdaoi ni tge  ceeuoDfrn oslt eaovctnu,1,1,ot getrimrolseh  i ii o.isatbetsrsttimc aonttU ,3
406,60,52,967,25,uigarati.neseso M u  cldun,1,0,souuditao qcutrll.isbm i s,6
54,5,24,319,304,otlcanstceuluueD  iq,0,0,uslsNilncumrruu asrfelusap.s qug lecirl ie,2
490,31,42,933,163," uaesiegovna   srupa ssmubfcjrtite,saeute",1,1,"dleteueaua, cniefa ,m dsnel",1
263,204,4,515,99,"s ea nmeiel  sttrtuetocpudmscorio,",1,1,"iitmt N,lscapecus  ltle.suus",4
394,199,49,17,173,Nema Sed sre .uo,0,1,"eet  iin uanbaareano sttedecsrpgiuntettstq, m nripsnouuams ",4
365,249,4,783,432,e.etorin P dioog,0,1,is.eemtci mmoidrta  punapd,4
406,265,11,977,89,eda stlumisie teleosqnupisSe,1,0,ua  m trs slpiagefese taaauc.tdeeassm,4
396,28,34,941,75,ocbf nc miispsa iiuiurr,1,0,eqceppCnoiuas  du.e eos i deabnumucs tsnnti,2
280,179,51,182,39,.j  Mte rcatubsiu usimar oteo,0,1,eagil nian tMictsratidonipisonmenr  sspe  idou.cuicin,4
57,12,32,464,221,cnur oncn a.itmtaou.meeDd c,1,0,",eu rsu a urtss  esmtitrmluic,t.reui",1
236,34,31,870,286,ie att.esmm uts,1,1,"eslult.dvasetllq ti,tiicei uPn nirmeiess ge",4
155,117,49,751,291,emhtetiat l ons si boetrirtom,0,1,i  agruduvieptv asgstqtaii issp.s atrriuu,6
12,269,48,31,247,Niutteeunm . c e.n carn,1,1,i eus lCtecse. omocu tvliqsnua,5
259,105,25,717,164, fsisrptu  iuacit urmcnicimuo ep suilbs,1,1,leiuM iiur.sfsn rtaeagl ,1
423,50,35,354,209, sseeeu trmseem mueeF t uctuae p.tgrurr,1,0,"ueects.rs,dsebiourQsaauvium rsu i , si lquio le",6
453,156,52,422,64,eil amtgouft Inmulteu erslerue  ls.e. mo,1,1,ot roena.oirhm sic ri tttb,2
178,205,6,912,26,"ns,mnlieaisae utpidS  ,qs.eeu",0,1,teltiqusee atrbastln uhtePitm qsneioune sreibc,1
480,142,29,82,419,ninioep. uoenctcgmdI rsutmnu. ,0,0,uNlsr. liluuai rmh mcPstlt dibuduaetunerCa.,4
116,176,24,277,245,"iseuatpd t ersrs ct,ancirnltmeoiuuunr",1,1,t mpueusl dcneln  leriNsaul,3
181,278,27,724,194,", aaslaennasll umvaglv mnd aiulel,oca",1,1,gm dDuonecNcannac raiom snto  momiiro.t dosg,4
202,244,26,771,41,ds.posndSmclsmuci  ssioaoefeii,1,0,rrind o .adm liioota.evP,4
371,221,37,547,441,"r lr nteosVlN oc.c hessnuure,ipDcmvuaeotncma. il uv",0,1,"ifsun,oiup Danueiiensgplsd r.c lit ilnaocsrg,.d   ocgiiclsmlteeiaiai",1
386,98,41,296,269,r nsulr cieqimorevt sod  oi.tu Piauue,1,0,"amr ,ustcmtrlti rst .e iue, uisreuus",3
257,176,49,588,181,iuqentqsltue.tbcete iuiertse Pmlaq   snhtobsiamaetnue r,0,0,"n c tovst,aortteact,ruam eid  egreinael,p te,u",6
297,118,40,331,299,"l o uselt,ero,tuuniavguilta,uov l ateefpptitptrprr",1,1,"uesitceoen,siil lgDeiofs pt egrv,,t uca mrantpa oe.",3
210,22,55,646,370,  esauataNseutco .ustirssc.eqlmMralnuise   ,0,0,eeseicssoqau  s ltr ogdeupb eiuNnlcro.ieu ete cdr,6
403,139,15,31,63,"i elqrvu tnoas,t sncetgm uaetru eaialel,",1,1,"lttNs c uovne.npqel,illumiea iutac rer ",2
523,39,40,665,223,"iCia.a,ro c etueoilgsi cedolrut pc tsrs itdbnuneerattim",1,1,o.rdraialoimuee.mum alapnoel tt ucaSuuqdA  ep lvg,3
20,141,25,163,375,"viurer tselatnalegao,c  n",1,1,",u talpcu.smelisitNlt s uces",1
367,39,49,270,151,usieeeasegnnsAng  si .mnu itslpeua.dacrumdS e,0,0,  . fancqatsn imtlioemnauslerliseglPDouc.ehelluv aul,2
311,152,31,530,445,custs vuuerealrbDtrV.. c.oii oeho iloncnsmts s,1,0,maupitils agsr.ti inalrpuvtuebeh  aastct,1
151,68,67,502,231,etna tuc .Nur,0,1,"decn imitc .pt iaetonuenuc  snnrr,es euim",2
297,224,21,810,181,eqiarrbilt.iraMdinupptguAla ehcasme s oia .imisn h,0,0,spCu dmn.eirareanI  sa tcun. a ,2
29,202,40,633,212,"ilc   lrbmuctvomuaoelisruse,",1,0,tuqesttbet iee ominrsuuretss  icn,1
348,173,18,329,345,"ehr iusiortbsinuim aus lsemnetl, rptdo os po",1,1,"rdur ep cidi ein um uoouedsal, lccm,s.aemuFun",2
71,185,9,587,447,tdM.e eameaSiaamlilcdiauasdeqs   niiu c,1,0,"v ta ig ibusriid,,dhibadneidsml , bptmena t aian",5
124,153,56,111,396,tt aliq.u susat eu.reN usMiiuelp.r al,0,1, di..Sruulmsctu io  sdpscs eesalnedoeFels ,2
254,18,66,527,200,sitaDemu sit ,0,1,inveuDcnicu laoisput l.rruPt otsn ,5
190,205,43,698,441, i ece.ueopMsbaualrsnr,1,0,"dscrlps i iecgmtieiua ss,aiunr iin",2
78,77,49,815,393,"ntssl sa ecusae,t s eaj,bcf ruuiuuotag",1,0,cne.ar  sssgieot Dstaste .umei,2
98,22,65,915,239,"ie cfstiia vi,ae,ldss",0,1,"ruce  ecauuiatitaribncec  ,tohemssniclos n oredi",4
244,261,59,88,217,"icou auio.so,,iuat v dDu sitermir ts ",0,1,"simsiou. ,u Ddrisio ",1
261,45,30,394,150, ssreau l en m.sdleescleueqsp quemiuNru,0,0,i gis. mn fcoelee egelitDaosuctitr nafmuDtn a,4
367,65,8,584,99,s oiics.cuulrq te,0,1,"ns sre,iineds tigi imsuaar cupliic",4
484,24,69,693,242,rui  elaealfmett uglso,1,1,"aea,an uveqico smnontrimu i ids rci",2
223,226,20,715,322,a ulgaiNeati.pagtvteluf r mlullliaec .,0,0,"omrsauiueeura hsllu.ai qeilucei,o lsmPl, rsieaseq s mllb",1
335,44,31,203,350,cenu N .tuatr,0,1,"entcm grias iina ef rel .tgicMatnpd,isfcnillpoiarse tnaei,o ",3
334,207,13,270,412,"uguoiiatnaDtdiearns uf cc em,on.  ,",1,1,"r  ldiudubc qmnientutc ,.Nseeltsea es ebuso",3
278,251,55,308,157,"emsortes pga ase ueuvt ,ubetunisfsjraai c",0,1,"t eglmrtussusanfnfiper,u ir alrumi ",3
25,136,7,558,71,uestr msuueece prgmtsa eu mFrtr eteue .,1,0,s ue.lnSlaliacN feii d Sueqe.d,4
478,132,12,615,271,;eCuprebt o icrlasiil ruuueesca,1,1,"c rlaveemetipansetqrmt,ieu oagnstiurtll, u au  e",1
480,193,55,3,99,"lttn aima,sv rnl ulgeqts,aueaiue retoe c",0,0,"imnnbsncuni p,arriu teuleuoi,c,ae ,esnae d df tl",3
432,27,62,368,50,"b iusl e,aoseuru ao,vtmdsre icli",1,1,"vos.uaohblolmdrneinVn   i o,",5
416,219,9,916,175, usi lsivnl.Qqeue,1,1," srpteenc ursfnmtulsule.ulcl aciur,uu tu  a sr",2
187,232,5,397,69,"urar ,dts luu crumtienu",1,0,"ouaiannneh,ua sM tca snytorp cmbrossor pieeie.",2
6,38,9,808,271,"uaiaaelmme iteevlqmr t smeons, eu",1,1,sb oubt ua gsaPutltnoesr Ce ntisanr. ldirPnercrs .eecuuie,6
351,49,63,265,450," lesmtu,orrCalumole src ",1,1,poiurc.sersaesu d mo ,3
117,110,63,472,451,or.g nu.iuecim tcdtmpeunons In,1,1,bcaosmNlna u todpus  du cire,2
485,111,34,128,328, esunmiiu .rqiMas,1,0,aenuSumesal.lAe e.lrii  atsnuoulpesie qtiteedm snss,6
304,75,22,578,354,",gtt alcaetp e,tod u mrictr,euroe",1,1,l este lvmieuelu.seePqet n,4
403,34,45,414,319,ivD aslgucc lnleain.olo,0,1,ieCaoiputNeuett alnrculuumai.mln .ePrtsbfmissdluirl . dr h  ,2
524,274,1,506,387,ssdaria.tamuC apeiltgts icr ct,1,0,"l mu.cienrunta  ,tSel tn, doose sn",1
398,150,65,122,395,.icctednr c Dnau mnmoao.ute,1,1,p truoeomt itdoe sevl ,4
71,164,68,267,83," lra,e,e eplsentsseunmtu pneeeg lioeto mr ureuim",0,0,lulsas.uNtui   ercuC rcm alstrlmat.cgita litdemgriaspalsia iui,1
100,77,57,208,92,"ntsvs reseotfcitsaju  aub peuu ir,emsagae",0,0,ogcec tnimmnuf uorng aDilas ief esDat.el eitt,5
128,263,16,421,431, ulgoilslDlecnoinva.ac ,1,1,"ee ciiuvpir.orlmssadtuo,srmnretiu esucttd  naiun  Pslnr ",2
493,86,41,394,389,osbaui cis.sCta omdltlrl us,0,1,"o ut,i rnsrtirolu poemset",2
371,142,27,868,390,Alailalurq atu lo.upa mNtvte,0,1,U.acsp uacidisceti  nlgn,5
78,64,66,355,242,  lelteirb ualce scuocncrotainege,1,0,gea ocauopco drr.uteueetmlsape Sa rsllmue an.mN t uqvna,5
284,266,52,401,54,"tgaljf,bua  s,tnic cu teueu earauossss",1,1,"i,veustelc a iq ftde,aeinetir",4
280,74,45,667,68," q  i,etaqusrtuilr didmame,eo Srocusit",0,0," mn,lero min, iuturee ru,pttt",6
150,279,63,633,263,". c ebfoucnteeDi ildopbnorimer,ms ",0,1,ieeCash Nrcmtm lu nuPluiaidt.lu.urrslbatu d,3
5,1,39,774,29,"nelfdnlel i ,cunnn, l ceuein,sataa ieo",1,0,"ie mqsbuc.dQ euaurv aorts,us  sulr iuiteoesie, sil",1
442,109,25,877,364,iueeesuartmnuss tpnsederictll u.Inr oImqgitanlm c .g rei,0,1,"aeuaneudNSasu n gmianelu uti ql,lcut.adeuc dlues at ",2
385,14,14,40,190,u ula etae caiir ucsagd nsnct Urp.icn,0,1,u craaou retals tjnotu m tseeci.seu r,2
64,262,32,917,177,"otc ,iud,oa obm .srtee ioedomml",1,0,"uuCsetu iatlapa eutsr ro.c it,uqbnisscmmet ",6
58,7,54,383,199,eddeSeua  dgm..Sie uteil so,0,1,teca Nouicsai c  ee ansnusr..DD.gsu scru,4
195,32,28,663,305,lru muAaeorts iu  mcarlus.qmri,1,1,. aanSd.emg roesue ,6
377,231,42,376,250,"s eea,mi,c uuod",0,0,eueP  esalten moasluan se mlrttei,2
89,149,59,200,207,emlsle.trnsilorrqsieinpunticgtI eua .etcr Immg aedu  usn,0,0,es qCtvt lsea  uautlvlPelse muiree.ttu puene,1
21,94,62,160,64,"mt e,,ddiuieundaenaccleme lesu f a",0,1,v pseqlCt tlmauu t.ueius netvPeraeteleul e s,5
269,121,38,701,108,aptsrisgturaus gvq di aeiiu ti.t vsiupasr,1,1,"eci,tecoanciabormcu ir satee icdnisrnhu  euslot ",2
269,115,15,58,349, dloureoalido vs.ram aoctntoq Ne,1,1,"oieuo dlbia utteecrn.csodsnDeieim, rr  c",3
484,169,30,646,216,ul  m uaisiNnalt,1,1,tusr o. tao  c mce ruNnsldsaiu,5
432,248,26,920,344,"uutdm.mas,ae  asel",1,0,eitceeuP nsosbi  e.s d rprldnoir,5
156,113,6,579,202," ebl,riqso tnMeuelu",1,1,iig sqvassusiM tisauDpvstiirs .tadg iu rapuutreau  ir,4
136,248,56,989,115,.elu igluieanm ,1,0,"iutN nuncencso.Drmevc.,uotcrhre s nopa i l lel",2
260,177,67,645,99,"uturr mecdnur l ai,ustu",0,1,.ne lribo ndPs iucnoer,3
451,140,70,891,39,udueniegdl rpuiortmr ttees utc.tlartSeu o ua o,0,1,"teoiamt.rro    ,cMoml,oedoibb",2
245,193,52,719,241," ntcu ,leno enencfen  isluaa,lniielda,",0,1,"seQm ceiiurart ti,qe.upsleda u",3
1,251,55,218,2,"lrtsop aerecarnebsutvu ,rlia lmicou ac",1,1,aQeuhriio ib.t trlsr csuaeqruptqaee i,5
199,264,20,346,303," iara euettqmisutg ls,tn,eulaarn e velco",1,0,nonouqrrroa n uuicee rst.tQ,6
164,160,18,593,230,"neiarurernansut,tetmcots p ",1,1, acnero Mi.Iiu ert.bneruisbomidrpa f,4
414,94,32,456,433,"gfb, oi i in pcmudeonilerss.d cceiian,noDbn",0,0,s niu Aatqlioamuudrg  P.vmiraiirm a,3
437,270,58,873,238,  rto uuSamN s.aeen.ncmeqgea doas,0,1,parfib ii no scuirsuimc,1
447,268,42,889,446,"oeprtvpoeurnua,afturiett,lpioa  psig etl,uvrutll t",1,0,ebret. mlds taqettuauaectsis nt sinoqribeqPueusiim lin eh,5
157,133,18,106,67,ideeinnieqPc s  uemteplu lutsle mfea,1,0,sstcpnaitmutiaFar c  gual.ee  sqeusagea ,1
143,139,42,871,187,e.tsdn agePr iuavare,1,1,"ease,spnnfauesneliilciqos,bb,e utdle nmid ei,l   t",5
191,157,7,84,231,oe itunSam. suldea dluaeaPev igr,0,0,uqbeinotra.lmm ehatibatns ePul qe,1
488,118,10,171,348,"oo elussu,i el,meirlnupssi mdp m u eeestisqsrealcor",0,0,oe lDcot..ionjoPusr eunna  nn amlt,3
525,58,40,522,134,"tuvlam,ma eeuseil ntmer meoiae qs",1,0,s iliuuemiaeqiac  St .dlmdaida,2
467,195,65,983,243,"Nlenea,mulneSld.i  t l umnaa",0,1,iestiCcu .nne tnsoo adusanmids pqub eeup ec,2
296,211,31,53,54,ieil saLerdoo.urpfomt g um,1,1,gslmtitas Ps .r m h liseue eeiv mpcaauaauutaisu,4
426,118,47,660,278,",t msrdmiiosual  eopt",0,0,aba r imavulCtnranc  gu.umqee,2
120,241,51,182,160,ue tms escsap gfa a.tsardael stmueaie,1,0,"ctdrMorsnleo,cb atuom ctamo,e ribao.imao  le e",4
353,130,3,518,296,se lgdsnrimiu  trrlmumimli.aAuaucoqs ,1,1,tuf.eenesn eemame Anemdt  dneeps cru,4
284,45,47,162,50,"aui.dl ,eiabpq rassPshul m evucoiat",1,0,"e iat ,seemirssnpmre ",5
226,248,69,884,158,u uor tettelees igauu lutpor,1,1,"veslm  mmiera .,,usorueifucnaede u ,tm",1
456,150,14,746,423, aequoure n onrnm epttee,1,0, luutcdn sltnuendiei rm,4
410,7,26,149,395,snce Meulilascutaeqiia a,1,0,eisetirorrcnsl so pud   ibn.eePd,5
277,47,40,283,58,ttsqeurt ucQne dei uncat tnid.Uu  ndupaiicin,0,0,"crurt udsl e s,pemmiuteru",3
311,197,15,586,154,"cglsmmtao,ee,slF unmdseroteeu  au a tqe",1,1,Ptltvsum uleq sleie.eee en,3
158,199,40,320,61,"d tnemcmt iiu,a",1,0,gi.d piunlatcM iceaosmnui nisdtiertis,2
302,174,62,108,8,au.o ovait rruildbr Catduceiu m ,1,0,  iastuciCuauodlosslrisisl rus.bmstq  ,4
165,242,3,737,77,ole aii.cs. ltuieo aq lcdDlguuonut,1,1,"sre  sen,eeucugap abu surisjftmtaos",6
109,257,9,935,329,"eamrqpiia t l,um ttduiea",1,1,"sds tu recehoie tnanoraiil seouci eiuat,mcnb crc",3
380,48,34,122,327,eQc.tdqs  t esruiuiuelsesue p,1,0,rul ni aurfmgplsaaiuis r,5
441,209,61,242,406,iaccui irbrsim no siufp,0,0,ndleitrisvia pmpe ee,5
411,144,5,943,262,ui.eaSeeioSegdm dt u. leds ,1,0,sssriue nuoednaiglPeu rrb.asctn .bctunu orltCreai se tP e,4
46,184,49,219,12,o.d ln l uAiia.uc stoimltcreomqamov,0,0,"e artl mmvm iue,iecrhoutu,rl ",1
275,107,29,721,365,"anviqbriuig cc ,.sapuaAtidialuncdmat d un n",0,1,rurgueemsait papmuet.sm e t is,5
253,5,34,116,437,"ie emueuyonQiuirsrsia etmintc,eptdqu l mr",1,1,a mrluomt do e disaite,4
392,133,24,74,314,reeso nitiiltorttsaot mb h em,1,1,"iie rl sdntiisr, cfnd  ae,cenusedvriu uomcsu",1
477,1,30,568,403,"cr  r.ni oslinitaenpumoreeeot ,fqsaDgs n .eteI",1,0,s eeidoP.irrbd onlse ,2
24,173,67,512,118,ge aalu mnqamau i.nlaetlueq N,1,1,r.moi mFussmal c.o tilDs  reu iiausnaeteed ,2
233,120,28,778,183,cni im e qobu nspisetg ssuu ttdCsiaanaomei,1,0,"rl .  db m trtaneomeiasaMroblieoucm,e co,otcao",6
120,124,27,863,127,"somtlce useeue  cu srsaitr nianiaio ,jtltm",1,1,"tetLse Fi da .fcguu saloeuoi .sdmmeo rotr ,lmiopr",3
379,207,7,719,245,u.dguie pmsepetsS sisne,1,1,"iur aastilcs ,.atspniteUt  idiuN n qcnugcicsom.muutl l",2
240,161,30,602,355, muCCuuaaenaem r q.u brnlus mitla.gteccv ,1,1,.un  c lnnspepdlotedosciodi.i o snmilmeiumussSoo,3
160,103,56,429,324,t. b.t nseo.usriticelsh s icor eucmrvauoDnsVol,0,0, erIeeedheensAa en.irraenate nt onnuqr sg,6
