id_cas	id_tovar	id_zamestnanec	id_pobocka	id_zakaznik	druh_otazky	text_otazky	text_odpovede	uspesne_vybavenie
903	405	56	4	500	filmy	nascetur ridiculus mus. Proin vel arcu eu	erat vel pede blandit congue.	0
170	413	164	8	454	filmy	Aliquam tincidunt, nunc ac mattis ornare, lectus	a misna, dllt stoi imeou lideis leseva ret	1
662	436	274	3	168	kniha	eleifend. Cras sed leo. Cras vehicula aliquet	pharetra, felis eget varius ultrices, mauris ipsum porta elit,	0
38	326	172	8	404	filmy	magnis dis parturient montes,	diam eu dolor egestas rhoncus. Proin nisl sem, consequat nec, mollis vitae, posuere	1
22	117	262	5	497	filmy	lectus justo eu arcu. Morbi sit amet massa.	mattis. Integer eu lacus. Quisque	0
526	438	146	10	371	hry	pharetra. Nam ac nulla. In tincidunt congue	aliquam adipiscing lacus. Ut nec urna et arcu	1
348	311	94	2	73	kniha	Aenean massa. Integer vitae nibh.	esehunntsI.t  ,n sgeei,o vsm enncd ir.a uaihbnADirormaa satec e	0
7	404	233	5	117	filmy	Duis at lacus. Quisque purus sapien, gravida non, sollicitudin a,	Donec at arcu. Vestibulum ante ipsum primis in faucibus	1
780	133	29	10	174	kniha	eleifend vitae, erat. Vivamus nisi. Mauris	vulputate, lacus. Cras interdum. Nunc sollicitudin	0
948	244	228	3	204	filmy	tincidunt, neque vitae semper egestas,	netus et malesuada fames ac turpis egestas. Fusce aliquet magna a	1
638	30	79	10	260	kniha	sem egestas blandit. Nam nulla magna, malesuada vel, convallis in,	dui, in sodales elit erat vitae risus. Duis a mi	0
518	38	48	12	122	hry	riadlsmcoaar, l qhuli nubalilum,amces e.su aPsmoui  le,ses	taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos.	1
184	244	98	11	317	kniha	arcu. Aliquam ultrices iaculis odio. Nam interdum	malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas, urna justo	0
683	394	85	8	78	hry	nec urna et arcu	Curabitur egestas nunc sed libero. Proin	1
913	94	18	11	124	filmy	Morbi neque tellus, imperdiet non, vestibulum nec, euismod	neque. Sed eget lacus. Mauris non dui nec urna suscipit	0
112	311	66	4	47	filmy	lobortis quis, pede. Suspendisse dui. Fusce diam nunc,	euismod est arcu ac orci. Ut semper pretium neque. Morbi quis urna. Nunc	1
207	36	87	5	62	hkian	ac turpis egestas. Aliquam fringilla	cursus, diam at pretium aliquet, metus urna convallis erat,	0
727	133	262	6	382	kniha	vulputate eu, odio. Phasellus at augue id	hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium	1
105	424	59	12	226	hry	nulla. Donec non justo. Proin	tincidunt nibh. Phasellus nulla. Integer vulputate, risus a	0
475	129	225	11	358	filmy	dui, nec tempus mauris erat eget ipsum.	at sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a,	1
323	164	6	3	220	filmy	mollis lectus pede et risus. Quisque libero lacus,	mi. Aliquam gravida mauris ut mi. Duis	0
930	46	165	10	332	filmy	posuere at, velit. Cras	Praesent interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt	1
909	131	72	12	448	filmy	rutrum eu, ultrices sit amet,	Duis cursus, diam at pretium aliquet, metus urna convallis	0
959	418	169	4	388	filmy	Mauris blandit enim consequat purus.	est, vitae sodales nisi magna sed	1
812	445	233	4	133	hry	aliquet. Phasellus fermentum convallis ligula.	Etiam imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam	0
143	109	25	8	409	filmy	at augue id ante dictum cursus. Nunc mauris	non enim. Mauris quis turpis	1
930	211	215	11	59	filmy	magnis dis parturient montes, nascetur ridiculus mus. Proin	euismod est arcu ac orci. Ut semper pretium neque. Morbi quis urna. Nunc	0
761	173	71	8	66	filmy	semper cursus. Integer mollis.	sit amet ante. Vivamus non lorem vitae	1
723	446	30	12	41	kniha	facilisis non, bibendum sed, est. Nunc laoreet lectus quis massa.	non, vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem ipsum	0
8	260	73	5	408	hry	elit, pharetra ut, pharetra	ac metus vitae velit egestas lacinia. Sed	1
841	132	199	8	137	kniha	egestas. Sed pharetra, felis eget varius ultrices, mauris ipsum	dictum cursus. Nunc mauris elit, dictum eu,	0
874	164	4	3	252	filmy	dolor. Fusce feugiat. Lorem	magna a tortor. Nunc commodo auctor velit. Aliquam nisl. Nulla eu neque pellentesque	1
859	262	96	3	360	kniha	taciti sociosqu ad litora torquent	augue ut lacus. Nulla tincidunt,	0
150	317	152	8	255	filmy	eu, placerat eget, venenatis a,	sollicitudin adipiscing ligula. Aenean gravida nunc sed	1
990	276	194	3	261	kniha	Maecenas iaculis aliquet diam. Sed diam lorem,	u. esteq se eulsvumvtin amtp lutle puiePlteeu	0
877	121	224	1	205	kniha	a ultricies adipiscing, enim mi	est mauris, rhoncus id, mollis nec,	1
37	271	236	10	242	kianh	erat. Sed nunc est, mollis non, cursus non, egestas	orci, adipiscing non, luctus sit amet, faucibus ut, nulla. Cras eu tellus eu augue	0
27	258	25	4	189	hry	amet, consectetuer adipiscing elit.	pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris	1
817	236	225	12	342	filmy	id magna et ipsum cursus vestibulum. Mauris	diam lorem, auctor quis, tristique ac,	0
176	405	90	2	284	hry	nulla magna, malesuada vel, convallis in, cursus et, eros. Proin	mollis vitae, posuere at, velit. Cras	1
188	294	136	2	33	filmy	ullamcorper magna. Sed eu eros. Nam consequat	Nunc ac sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare,	0
271	375	145	5	42	filmy	vehicula. Pellentesque tincidunt tempus risus. Donec egestas.	fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere	1
915	77	263	10	127	filmy	vitae, orci. Phasellus dapibus quam quis diam. Pellentesque	luctus sit amet, faucibus ut, nulla. Cras eu tellus eu augue	0
982	335	76	5	427	filmy	In scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas	lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius et,	1
413	413	11	8	93	hry	Vestibulum ante ipsum primis in faucibus orci	taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos. Mauris ut quam	0
427	355	118	10	281	hry	sapien. Nunc pulvinar arcu et	arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec enim. Nunc ut	1
768	42	60	6	29	hry	Suspendisse dui. Fusce diam nunc, ullamcorper	auctor ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus	0
307	91	189	2	473	hry	id magna et ipsum cursus vestibulum. Mauris	euismod et, commodo at, libero. Morbi accumsan laoreet	1
662	428	204	11	15	filmy	dolor dapibus gravida. Aliquam tincidunt, nunc	Aliquam vulputate ullamcorper magna. Sed eu eros. Nam consequat dolor vitae	0
193	127	132	1	328	filmy	sit amet risus. Donec egestas. Aliquam nec enim.	euismod et, commodo at, libero. Morbi	1
472	286	130	11	382	ikanh	eu nibh vulputate mauris sagittis placerat. Cras dictum ultricies ligula.	egestas, urna justo faucibus lectus, a sollicitudin orci sem eget	0
713	216	6	10	317	filmy	sem ut cursus luctus, ipsum leo elementum	Sed molestie. Sed id risus quis diam luctus lobortis.	1
149	101	61	11	11	filmy	est arcu ac orci. Ut semper pretium neque. Morbi quis	sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis	0
285	410	193	9	318	hry	i ldsellsiuaeemaa neml.b uadMsito a osr ttnsl	felis orci, adipiscing non, luctus sit amet, faucibus ut, nulla. Cras eu tellus	1
211	83	54	11	167	kniha	semper cursus. Integer mollis.	a, arcu. Sed et libero. Proin	0
644	13	81	7	43	hry	feugiat metus sit amet	Aenean eget metus. In nec	1
59	1	244	4	421	kniha	tincidunt congue turpis. In condimentum. Donec at arcu. Vestibulum	eget ipsum. Suspendisse sagittis. Nullam vitae diam. Proin dolor. Nulla semper tellus	0
8	123	253	10	140	filmy	dui augue eu tellus. Phasellus elit pede, malesuada	augue ut lacus. Nulla tincidunt,	1
250	77	100	11	176	kniha	meqa. tAl in egeaiunsmc.es	et magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu eu odio	0
512	85	184	4	75	kniha	fringilla purus mauris a nunc. In at pede. Cras	Cras eu tellus eu augue porttitor interdum. Sed	1
894	447	86	2	273	filmy	lacus. Quisque purus sapien, gravida non, sollicitudin a, malesuada id,	dtptcoeuaarirot crmrreumn,ui et   auu, ps  esneDlmmts, ecst	0
418	125	197	7	65	kniha	felis purus ac tellus.	hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium et,	1
840	280	68	2	187	kniha	nisi nibh lacinia orci, consectetuer euismod	a, malesuada id, erat. Etiam vestibulum massa rutrum magna. Cras convallis	0
587	355	267	12	466	kniha	elit. Etiam laoreet, libero et tristique pellentesque,	,svm censri eoiuau nuniirar c connit ussq	1
269	396	184	9	149	kniha	non arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec	mollis dui, in sodales elit erat vitae risus. Duis a	0
574	363	233	9	286	kniha	Integer vulputate, risus a ultricies adipiscing, enim mi tempor	pharetra, felis eget varius ultrices, mauris ipsum porta	1
260	375	113	8	514	hry	ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis	diam eu dolor egestas rhoncus. Proin nisl sem, consequat nec, mollis vitae, posuere	0
239	383	155	5	55	kniha	sapien. Cras dolor dolor, tempus non,	montes, nascetur ridiculus mus. Donec dignissim magna a tortor. Nunc commodo auctor	1
327	236	248	9	151	filmy	natoque penatibus et magnis dis parturient montes, nascetur	Suspendisse non leo. Vivamus nibh dolor, nonummy	0
465	279	133	1	46	hry	Nulla eget metus eu erat semper	lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas	1
292	190	1	12	95	hry	gravida sit amet, dapibus id, blandit at, nisi. Cum	malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed	0
138	81	224	7	245	hry	cursus et, eros. Proin ultrices. Duis	quis, tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna.	1
279	331	201	9	490	hry	sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent	velit justo nec ante. Maecenas	0
8	121	17	1	98	filmy	ante ipsum primis in	ac, fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra sed, hendrerit a,	1
598	355	66	3	399	kniha	malesuada fringilla est. Mauris eu turpis. Nulla aliquet. Proin	diam luctus lobortis. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos	0
550	195	64	3	482	kniha	at arcu. Vestibulum ante ipsum primis	malesuada ut, sem. Nulla interdum. Curabitur dictum. Phasellus in felis. Nulla tempor augue ac	1
438	91	81	4	211	kniha	vestibulum, neque sed dictum eleifend, nunc risus varius	augue scelerisque mollis. Phasellus libero mauris,	0
398	440	97	9	348	hry	vel turpis. Aliquam adipiscing lobortis risus. In mi pede,	consequat auctor, nunc nulla vulputate dui, nec tempus mauris erat eget ipsum. Suspendisse sagittis. Nullam	1
964	340	179	11	431	hry	eu neque pellentesque massa lobortis	ipsum. Suspendisse non leo. Vivamus nibh dolor, nonummy ac, feugiat non,	0
161	299	69	1	24	hry	Vivamus molestie dapibus ligula. Aliquam	Nunc ac sem ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare,	1
872	96	157	7	233	filmy	gravida sagittis. Duis gravida. Praesent	sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque	0
608	296	83	8	502	kniha	enim, gravida sit amet,	mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla,	1
444	433	42	12	150	filmy	ut dolor dapibus gravida. Aliquam tincidunt, nunc	Nunc lectus pede, ultrices a, auctor non,	0
292	301	94	1	148	filmy	enim non nisi. Aenean eget metus. In nec	vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas	1
631	2	36	2	221	kniha	est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed	sms uSd nil.nnh asoeipnb oiueVevs	0
151	203	225	4	23	ymfil	primis in faucibus orci luctus et ultrices	dignissim. Maecenas ornare egestas ligula. Nullam feugiat	1
283	407	90	3	232	nakhi	,et u cesiltrDu  srrai,ttun mssuemiu cr.eo	dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	0
828	389	182	12	214	hry	Suspendisse sagittis. Nullam vitae diam. Proin dolor. Nulla	est arcu ac orci. Ut semper pretium neque.	1
787	284	273	4	432	hry	eget varius ultrices, mauris ipsum	id, libero. Donec consectetuer mauris id sapien. Cras	0
224	186	180	3	134	kniha	risus, at fringilla purus mauris	enim mi tempor lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius	1
958	21	257	2	9	hry	srttaau aiivei igrptsdgua. vs	Aenean egestas hendrerit neque. In ornare sagittis felis. Donec tempor, est ac	0
645	144	214	2	317	kniha	iaculis odio. Nam interdum enim non nisi. Aenean	sem mollis dui, in sodales elit erat vitae risus. Duis a mi	1
211	331	16	7	523	hry	sp uua.atvcahPglue se iieuamsl 	eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum	0
420	410	227	2	91	hry	pede, nonummy ut, molestie in, tempus eu, ligula. Aenean	nibh. Aliquam ornare, libero at auctor ullamcorper, nisl arcu iaculis enim, sit amet ornare	1
361	261	207	9	210	filmy	eu tellus eu augue porttitor interdum. Sed auctor	posuere cubilia Curae	0
561	422	166	9	508	filmy	eget lacus. Mauris non dui nec urna	inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt	1
90	276	50	5	492	kniha	 toniptoDlt stuceloronnre 	molestie tortor nibh sit amet orci. Ut sagittis	0
664	175	116	12	220	hry	Cras sed leo. Cras vehicula aliquet	vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo	1
317	104	81	3	140	kniha	lacus. Ut nec urna et	netus et malesuada fames ac turpis egestas. Fusce aliquet magna a	0
31	198	140	6	529	filmy	elit, pretium et, rutrum non, hendrerit id, ante.	orci sem eget massa. Suspendisse eleifend.	1
972	217	113	10	337	kniha	augue scelerisque mollis. Phasellus libero mauris, aliquam	egestas, urna justo faucibus lectus, a sollicitudin orci sem eget	0
844	428	257	5	534	filmy	vel, convallis in, cursus et, eros. Proin ultrices.	lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas	1
11	54	272	12	58	kniha	id nunc interdum feugiat. Sed nec metus facilisis lorem	elementum sem, vitae aliquam eros turpis non enim. Mauris quis turpis	0
357	448	108	8	499	filmy	vald ettsuatil o lssao ,seecsncilev	volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede. Cum	1
598	31	134	11	374	filmy	enim mi tempor lorem, eget mollis	euismod urna. Nullam lobortis quam a felis ullamcorper	0
263	292	251	1	222	filmy	eget lacus. Mauris non dui nec urna suscipit	. tsip o amri.cMeoniaipsiidtdl  unrig soioicnti eunarbemnsnc	1
656	415	3	10	111	mfily	eget lacus. Mauris non dui nec urna	a, malesuada id, erat. Etiam vestibulum massa rutrum magna. Cras convallis	0
857	384	59	4	480	kniha	leo elementum sem, vitae aliquam eros turpis	scelerisque sed, sapien. Nunc pulvinar arcu et pede. Nunc sed orci lobortis augue scelerisque mollis.	1
907	423	90	4	408	hry	facilisis non, bibendum sed, est. Nunc laoreet	elementum, dui quis accumsan convallis, ante lectus convallis	0
845	19	217	3	9	filmy	aliquet. Proin velit. Sed malesuada augue ut lacus. Nulla	mattis. Integer eu lacus. Quisque	1
856	429	225	5	46	hry	  eure alt asit ersi uqltia cgui.c uonihcourrsetoeeequdelbtQcrieona p	at arcu. Vestibulum ante ipsum primis in faucibus orci luctus	0
387	204	191	2	198	kniha	Aenean sed pede nec ante	tellus id nunc interdum feugiat. Sed nec metus facilisis lorem	1
677	412	42	1	122	filmy	est. Nunc ullamcorper, velit in aliquet lobortis, nisi nibh	sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh. Donec	0
14	113	226	2	348	kniha	aliquam eu, accumsan sed, facilisis vitae, orci. Phasellus	enim. Curabitur massa. Vestibulum accumsan neque et	1
607	13	31	11	342	filmy	penatibus et magnis dis parturient	pede ac urna. Ut tincidunt vehicula risus. Nulla eget metus eu erat semper rutrum. Fusce	0
484	342	173	7	188	filmy	sed, hendrerit a, arcu. Sed et libero.	consequat auctor, nunc nulla vulputate dui, nec tempus mauris erat eget ipsum. Suspendisse sagittis. Nullam	1
235	41	214	7	406	filmy	rutrum eu, ultrices sit amet,	condimentum. Donec at arcu. Vestibulum ante ipsum primis in faucibus orci luctus	0
402	169	245	12	452	yfmil	mollis. Duis sit amet diam eu dolor egestas rhoncus. Proin	justo eu arcu. Morbi sit amet massa. Quisque porttitor eros nec tellus. Nunc	1
64	103	75	6	440	hry	auNgilmpiatre ulmti  l,e	Integer vitae nibh. Donec est mauris, rhoncus	0
694	197	109	5	410	filmy	primis in faucibus orci luctus et ultrices	ac risus. Morbi metus. Vivamus euismod urna. Nullam lobortis quam	1
156	140	116	5	385	filmy	tincidunt orci quis lectus. Nullam suscipit, est ac facilisis	nunc, ullamcorper eu, euismod ac, fermentum	0
276	303	260	12	356	hry	ridiculus mus. Proin vel nisl. Quisque fringilla euismod	pede nec ante blandit viverra. Donec tempus, lorem	1
330	255	6	4	244	kniha	lectus. Cum sociis natoque	ut lacus. Nulla tincidunt, neque vitae semper egestas, urna	0
195	61	139	8	136	hry	est arcu ac orci. Ut semper	sapien, gravida non, sollicitudin a, malesuada id, erat. Etiam vestibulum massa rutrum magna. Cras	1
921	67	45	1	80	filmy	at arcu. Vestibulum ante ipsum primis	lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui, nec tempus mauris	0
174	340	91	11	511	hry	montes, nascetur ridiculus mus. Proin vel	etid ieslsrriheunllam oAel taensteeqetts  u.agene	1
629	247	276	3	377	lifym	sed tortor. Integer aliquam adipiscing lacus. Ut nec urna	pede nec ante blandit viverra. Donec tempus, lorem	0
836	64	93	4	259	hry	elit sed consequat auctor, nunc nulla vulputate	aliquet diam. Sed diam lorem, auctor quis, tristique	1
996	411	275	5	17	filmy	pede ac urna. Ut tincidunt vehicula risus. Nulla	fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere	0
300	222	211	3	224	filmy	Phasellus elit pede, malesuada vel, venenatis vel,	rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis	1
731	332	278	10	396	kniha	lectus justo eu arcu. Morbi sit amet massa.	tellus justo sit amet nulla. Donec non justo. Proin non massa non	0
369	111	53	9	73	filmy	leo elementum sem, vitae aliquam	Duis sit amet diam eu dolor egestas rhoncus. Proin nisl sem, consequat	1
585	104	183	1	478	hry	enim non nisi. Aenean eget metus. In nec	vel arcu eu odio tristique pharetra.	0
720	124	204	5	54	filmy	fringilla euismod enim. Etiam gravida molestie arcu. Sed eu	est arcu ac orci. Ut semper pretium neque.	1
646	81	25	2	387	kniha	Maecenas mi felis, adipiscing fringilla, porttitor	sem mollis dui, in sodales elit erat vitae	0
891	234	262	8	229	yhr	sed, sapien. Nunc pulvinar arcu et pede. Nunc	ante. Vivamus non lorem vitae odio sagittis	1
948	393	162	4	410	hry	magnis dis parturient montes,	Ut nec urna et arcu	0
709	377	115	9	274	filmy	nonummy ultricies ornare, elit elit fermentum risus, at	vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo	1
