id_faktura,id_zamestnanec,id_tovar,id_zakaznik,id_cas,id_pobocka,suma,naklady,vybavenie,poznamka,prevzatie,platba,stav_objednavky
910,279,239,133,378,2,29.2131357826,512.2667191084,1,non sapien molestie orci tincidunt,kurier,nezaplatena,Pripravuje sa
1281,229,73,161,56,10,26.9284448586,89.4402068853,0,rutrum magna. Cras,dobierka,zaplatena,Zrusena
1846,265,367,269,924,1,670.4363804311,536.1854944378,1,"pharetra, felis eget",osobny_odber,nezaplatena,Zrusena
1841,58,213,460,483,3,946.8407663517,603.392742388,1,vitae dolor. Donec fringilla. Donec,osobny_odber,zaplatena,Pripravuje sa
1103,127,235,351,771,11,35.7707130723,860.4280284606,0,netus et malesuada fames ac turpis,dobierka,nezaplatena,Odoslana
340,224,7,493,316,5,54.9005834851,29.528712756,1,sed orci lobortis augue,kurier,zaplatena,Odoslana
849,22,117,147,678,11,248.2803198509,684.4646916725,1,tortor at risus. Nunc ac,osobny_odber,zaplatena,Zrusena
271,261,82,133,109,2,10.1956628729,68.0590283079,0,eu nulla at sem molestie sodales.,kurier,nezaplatena,Vybavena
485,10,95,65,427,10,424.8963007703,73.0980725493,0,"luctus ut, pellentesque eget, dictum placerat,",kurier,zaplatena,Pripravuje sa
1911,258,2,385,163,5,801.9706150517,192.9836352356,0,varius. Nam porttitor scelerisque,kurier,nezaplatena,Odoslana
572,7,79,154,133,1,15.8939729445,33.6527694203,1,nonummy. Fusce fermentum fermentum,dobierka,zaplatena,Vybavena
655,88,122,481,1,4,66.8627379462,55.9103851067,1,vestibulum. Mauris magna. Duis dignissim,osobny_odber,nezaplatena,Zrusena
735,34,368,451,590,1,396.214118693,894.1483234987,0,aptent taciti sociosqu,dobierka,zaplatena,Prijata
54,137,255,497,434,6,64.7379150148,88.3550093416,1,"odio. Etiam ligula tortor, dictum",osobny_odber,zaplatena,Zrusena
73,59,261,459,341,3,79.3543068226,414.9045095779,0,Aliquam vulputate ullamcorper,kurier,nezaplatena,Zrusena
695,64,420,324,211,12,151.0590636171,165.6545442995,0,arcu. Morbi sit amet,dobierka,zaplatena,Zrusena
403,72,255,409,847,2,564.7363611497,89.4311873708,1,"aliquam iaculis, lacus pede sagittis",kurier,nezaplatena,Pripravuje sa
434,130,111,38,615,9,524.4266684167,684.4646916725,1,interdum feugiat. Sed nec metus,dobierka,zaplatena,Odoslana
493,167,206,122,120,9,18.5579060111,12.2240141965,1,"nunc nulla vulputate dui, nec tempus",kurier,nezaplatena,Odoslana
9,48,24,85,398,1,567.0740534551,74.2080827057,0,"ut, pharetra sed, hendrerit a, arcu.",osobny_odber,zaplatena,Pripravuje sa
1847,105,139,167,187,7,64.7321545053,492.3136015423,0,Mauris vel turpis. Aliquam adipiscing,osobny_odber,nezaplatena,Odoslana
196,9,91,264,965,7,516.6790182702,546.7063662596,0,quis diam. Pellentesque habitant,kurier,zaplatena,Prijata
1822,239,431,530,598,2,81.2200806104,69.2152487766,0,"a, enim. Suspendisse",kurier,zaplatena,Pripravuje sa
647,68,406,160,593,7,481.9978163578,42.6882588677,0,Curae; Phasellus ornare. Fusce,kurier,nezaplatena,Prijata
1378,205,336,418,892,5,36.2559407484,188.2609880995,0,ligula eu enim. Etiam,kurier,zaplatena,Odoslana
1467,254,111,451,327,12,918.6902004294,36.3750869315,0,ut lacus. Nulla,osobny_odber,zaplatena,Vybavena
1836,186,402,421,43,9,11.5399855189,512.2667191084,0,"egestas a, dui. Cras",dobierka,zaplatena,Zrusena
1538,31,234,107,622,5,32.4569965713,356.5927068237,1,"fringilla, porttitor vulputate, posuere vulputate, lacus.",dobierka,zaplatena,Vybavena
554,40,3,431,360,11,3.6443051882,9.4292720966,0,Duis ac arcu. Nunc mauris. Morbi,osobny_odber,nezaplatena,Zrusena
1581,12,56,332,54,11,863.39317495,79.2522770818,0,nisl. Nulla eu,kurier,zaplatena,Vybavena
1609,43,80,201,958,11,82.861534832,899.5694744401,1,"Aliquam ornare, libero at",kurier,zaplatena,Odoslana
1931,158,66,426,577,5,883.0684334971,301.2079975102,0,volutpat nunc sit,dobierka,zaplatena,Odoslana
759,87,324,400,988,8,856.8791956641,546.7063662596,0,aptent taciti sociosqu,osobny_odber,nezaplatena,Vybavena
1497,79,31,447,549,10,95.3163977247,310.5526075233,1,et magnis dis,osobny_odber,nezaplatena,Odoslana
1437,118,326,131,679,7,855.5172630586,333.8629677426,1,ligula eu enim. Etiam,osobny_odber,nezaplatena,Pripravuje sa
1168,8,411,323,610,7,484.7280681133,79.6625544783,0,odio vel est tempor bibendum.,kurier,zaplatena,Pripravuje sa
1265,252,361,98,185,10,723.0555941351,873.516203044,1,"lacus vestibulum lorem,",dobierka,zaplatena,Prijata
1940,76,185,393,548,7,37.6287262421,81.6926308488,0,libero nec ligula,osobny_odber,zaplatena,Odoslana
721,107,139,199,222,12,90.7695898321,502.870811848,1,amet ante. Vivamus non lorem vitae,dobierka,nezaplatena,Vybavena
974,166,394,16,732,11,53.2342426013,301.2079975102,0,"viverra. Donec tempus, lorem fringilla ornare",osobny_odber,zaplatena,Prijata
460,19,4,143,427,8,175.2444859594,8.0152097018,1,cubilia Curae; Phasellus ornare.,osobny_odber,zaplatena,Zrusena
1203,134,248,301,311,11,79.1656658519,380.486206105,1,ut lacus. Nulla,kurier,nezaplatena,Vybavena
1126,258,295,364,41,11,28.0056554358,47.1183137549,0,vestibulum massa rutrum magna. Cras convallis,dobierka,zaplatena,Vybavena
864,277,438,378,948,5,89.521558769,15.4842321714,0,Fusce fermentum fermentum arcu. Vestibulum ante,dobierka,zaplatena,Vybavena
123,237,288,115,948,10,11.5349931642,73.3542890148,1,"ante blandit viverra. Donec tempus,",dobierka,nezaplatena,Pripravuje sa
642,84,295,411,411,11,974.7816827148,44.6290689753,0,"consequat auctor, nunc nulla vulputate",dobierka,nezaplatena,Zrusena
1604,34,107,144,690,7,996.9244571403,8.6578910379,0,Sed auctor odio,kurier,zaplatena,Vybavena
1878,269,69,212,29,4,98.4524247237,448.3052667696,1,eu turpis. Nulla,kurier,zaplatena,Vybavena
152,197,20,257,286,1,81.2200806104,19.7610151162,0,"Sed nulla ante,",osobny_odber,zaplatena,Pripravuje sa
926,168,287,185,401,10,15.9989994951,21.8447320629,1,mauris id sapien. Cras,kurier,zaplatena,Pripravuje sa
196,67,441,106,107,2,38.4333215188,192.9836352356,1,"eu, ligula. Aenean",dobierka,zaplatena,Prijata
1268,250,208,7,692,6,524.4266684167,817.9428162519,0,nec ante blandit viverra.,osobny_odber,nezaplatena,Odoslana
191,199,67,350,461,2,691.4978493005,161.9123560376,0,sociis natoque penatibus et magnis,osobny_odber,nezaplatena,Odoslana
762,127,285,443,44,1,723.3805228025,32.193641765,0,nisl. Nulla eu,kurier,nezaplatena,Odoslana
759,232,391,528,672,11,29.2131357826,2.8528584028,1,"ligula elit, pretium",osobny_odber,nezaplatena,Zrusena
1701,53,295,91,434,9,484.5452336594,14.8122232687,0,"orci, in consequat",kurier,zaplatena,Vybavena
419,130,107,138,945,2,946.8407663517,859.0104851872,0,commodo tincidunt nibh. Phasellus,kurier,nezaplatena,Odoslana
1049,55,326,50,130,10,328.2366883941,512.2667191084,1,"dis parturient montes, nascetur",kurier,nezaplatena,Vybavena
1024,219,178,507,510,3,89.6190517116,18.5811946448,1,"magna, malesuada vel, convallis",osobny_odber,zaplatena,Pripravuje sa
614,231,128,494,412,5,40.5177694745,626.0598652996,0,"auctor ullamcorper, nisl arcu",kurier,nezaplatena,Pripravuje sa
1182,239,366,384,390,8,8.4155904595,60.0568273198,0,lobortis augue scelerisque mollis. Phasellus libero,dobierka,zaplatena,Odoslana
177,67,352,395,144,5,401.5116482042,319.5575119928,0,"congue a, aliquet",kurier,nezaplatena,Odoslana
615,9,394,290,514,5,19.8453912977,69.006661973,0,et malesuada fames ac turpis,osobny_odber,zaplatena,Odoslana
149,269,205,136,206,7,75.0341181178,29.528712756,1,amet ornare lectus justo,kurier,nezaplatena,Prijata
1207,265,136,50,87,6,17.2047024127,364.1814137343,1,amet ante. Vivamus non lorem vitae,kurier,nezaplatena,Pripravuje sa
853,157,325,382,311,3,810.8557322994,691.6410592385,1,"ut dolor dapibus gravida. Aliquam tincidunt,",osobny_odber,zaplatena,Vybavena
943,163,399,465,776,6,127.4125333875,41.7492531566,1,"eleifend, nunc risus varius orci,",dobierka,nezaplatena,Odoslana
1420,67,11,4,373,4,888.0042843521,300.8850226644,1,magna. Cras convallis convallis dolor.,dobierka,nezaplatena,Odoslana
951,38,45,491,747,8,49.587854417,33.8658536179,1,"ut, pharetra sed, hendrerit a, arcu.",kurier,zaplatena,Odoslana
644,165,309,58,140,11,80.3660070989,73.3542890148,1,vitae dolor. Donec fringilla. Donec,kurier,nezaplatena,Vybavena
292,109,361,509,976,5,367.3986252397,2.5957853068,1,"sed, sapien. Nunc pulvinar arcu et",kurier,nezaplatena,Prijata
1474,182,109,308,2,3,24.2719245143,510.3666481096,1,eu elit. Nulla facilisi. Sed neque.,osobny_odber,zaplatena,Prijata
1902,103,256,479,57,7,768.4900658205,49.8071165616,1,Nam ac nulla. In tincidunt,kurier,nezaplatena,Prijata
913,227,151,81,417,2,247.8071912192,293.9930866007,1,ornare tortor at,kurier,zaplatena,Prijata
1471,129,77,204,132,7,96.3089829311,20.4810651066,1,non sapien molestie orci tincidunt,dobierka,zaplatena,Odoslana
895,100,45,28,469,1,111.5413936786,374.6699729003,0,"lacinia vitae, sodales at,",osobny_odber,zaplatena,Zrusena
1783,246,38,395,39,3,43.3689633384,88.6071822513,0,"orci, in consequat",dobierka,nezaplatena,Zrusena
1191,126,6,65,503,6,35.9065422788,204.7046623193,1,Suspendisse sagittis. Nullam,osobny_odber,zaplatena,Zrusena
760,93,269,205,274,3,542.6142900251,47.1183137549,1,vestibulum massa rutrum magna. Cras convallis,dobierka,zaplatena,Zrusena
1885,55,316,122,339,10,767.0343113132,61.0665374855,1,sed orci lobortis augue,kurier,nezaplatena,Prijata
1651,171,443,88,503,3,738.9908893965,59.2381819244,1,pretium neque. Morbi quis,kurier,nezaplatena,Prijata
854,11,353,359,511,2,13.7623554561,515.2497156523,0,"eu, ultrices sit amet,",dobierka,nezaplatena,Pripravuje sa
1729,256,260,142,148,7,82.3126147036,49.0870327502,1,"porta elit, a feugiat tellus",dobierka,zaplatena,Prijata
497,257,286,523,485,9,630.9962482192,747.1754697617,1,interdum feugiat. Sed nec metus,osobny_odber,zaplatena,Odoslana
1468,129,110,184,560,3,66.275964817,565.6191827729,1,volutpat. Nulla dignissim. Maecenas ornare,kurier,nezaplatena,Odoslana
962,94,314,293,351,5,979.6744119376,515.2497156523,1,Etiam gravida molestie arcu. Sed,kurier,zaplatena,Odoslana
1768,165,257,395,878,2,41.8236453552,309.2343885452,0,Nullam vitae diam. Proin dolor. Nulla,osobny_odber,zaplatena,Odoslana
1147,96,54,315,919,6,17.2047024127,13.6276389007,0,Aenean euismod mauris,kurier,nezaplatena,Odoslana
407,267,190,278,80,2,243.4524404816,374.0647491999,0,mus. Proin vel arcu eu,osobny_odber,nezaplatena,Pripravuje sa
694,80,255,6,550,12,15.1418210007,2.2459749179,0,eros. Proin ultrices.,kurier,zaplatena,Vybavena
1394,86,379,276,131,12,40.3778569307,29.2112969141,1,Ut sagittis lobortis mauris.,kurier,zaplatena,Prijata
655,38,129,446,229,2,19.8453912977,123.7212766428,1,imperdiet ornare. In faucibus. Morbi,kurier,zaplatena,Prijata
921,148,420,252,293,6,823.2442573644,89.4311873708,0,"dis parturient montes, nascetur",dobierka,nezaplatena,Zrusena
1892,23,315,507,481,9,58.76230211,264.5160688553,1,"aliquam, enim nec tempus scelerisque, lorem",dobierka,nezaplatena,Prijata
451,17,9,482,513,2,307.5871816836,356.5927068237,1,vel est tempor,dobierka,nezaplatena,Prijata
1386,5,324,314,812,5,75.5150516517,880.2199083846,1,Mauris vel turpis. Aliquam adipiscing,dobierka,nezaplatena,Vybavena
955,160,194,374,10,12,55.9588278644,301.2079975102,0,turpis nec mauris,osobny_odber,nezaplatena,Prijata
1289,188,438,125,266,7,13.7623554561,441.3883065339,0,ridiculus mus. Donec,kurier,zaplatena,Prijata
1799,158,196,32,950,6,68.8423554413,223.0264720973,1,vulputate ullamcorper magna. Sed eu eros.,kurier,zaplatena,Prijata
237,56,294,134,270,11,691.4978493005,89.4402068853,1,sapien imperdiet ornare. In faucibus.,dobierka,zaplatena,Odoslana
148,51,277,363,28,6,63.0455436651,9.6933952533,1,placerat velit. Quisque varius. Nam porttitor,kurier,nezaplatena,Zrusena
1116,64,172,288,629,7,34.9657815415,0.6068429165,0,"et, rutrum non, hendrerit id,",dobierka,zaplatena,Vybavena
230,55,411,281,796,5,89.521558769,73.0980725493,0,luctus aliquet odio. Etiam,dobierka,nezaplatena,Pripravuje sa
343,210,379,421,527,11,22.1734062769,26.8463612488,1,urna. Ut tincidunt,dobierka,nezaplatena,Odoslana
200,41,298,6,147,10,3.6443051882,156.0679411981,0,"scelerisque mollis. Phasellus libero mauris,",dobierka,nezaplatena,Pripravuje sa
1780,233,181,305,74,10,724.4508070871,2.5957853068,0,vitae sodales nisi,kurier,zaplatena,Prijata
338,90,266,167,387,8,28.0056554358,23.5058978666,0,et libero. Proin mi. Aliquam gravida,osobny_odber,zaplatena,Odoslana
1775,250,192,510,347,12,32.4569965713,745.8652907051,0,"porta elit, a feugiat tellus lorem",dobierka,zaplatena,Pripravuje sa
1018,119,190,130,918,10,270.6926944666,16.4680344192,1,ligula eu enim. Etiam,osobny_odber,nezaplatena,Odoslana
391,9,236,303,389,12,96.1438650265,174.2042196449,0,varius. Nam porttitor scelerisque,dobierka,zaplatena,Zrusena
1177,54,42,35,79,9,1.1580908671,567.8966233972,0,"Cras lorem lorem, luctus ut, pellentesque",kurier,zaplatena,Odoslana
466,278,389,420,374,10,37.3919660226,82.5206416799,0,gravida mauris ut,dobierka,zaplatena,Pripravuje sa
1181,121,172,287,659,5,768.1613825262,204.7046623193,0,enim. Nunc ut erat. Sed,kurier,nezaplatena,Pripravuje sa
340,65,199,367,721,7,307.5871816836,724.9499398749,0,Suspendisse sagittis. Nullam,kurier,zaplatena,Odoslana
1075,62,117,345,3,8,14.1772382427,695.3181582503,0,"cursus et, eros. Proin ultrices.",osobny_odber,nezaplatena,Prijata
1678,184,329,274,433,4,557.2342588566,10.452440707,1,"aliquet, sem ut cursus",kurier,nezaplatena,Zrusena
1727,207,286,348,519,7,75.0341181178,74.5753813488,0,natoque penatibus et magnis dis,kurier,nezaplatena,Prijata
448,48,311,31,627,6,89.3516916316,29.528712756,0,"enim, condimentum eget, volutpat ornare, facilisis",dobierka,zaplatena,Zrusena
466,34,157,143,949,8,22.7567390073,68.6955695646,1,Nullam feugiat placerat velit. Quisque,kurier,zaplatena,Zrusena
1399,241,299,55,643,4,986.4200875163,86.5294785239,0,"id, erat. Etiam vestibulum massa rutrum",kurier,zaplatena,Vybavena
827,147,84,300,582,5,58.9812380727,707.3192976415,0,"dui. Fusce aliquam,",kurier,nezaplatena,Pripravuje sa
741,106,398,462,820,10,0.6742699072,67.9635464866,0,netus et malesuada fames ac turpis,kurier,nezaplatena,Prijata
1793,158,166,298,590,4,80.3660070989,28.2406433579,1,"porta elit, a feugiat tellus",osobny_odber,zaplatena,Odoslana
793,96,91,190,229,3,58.4614071529,9.0086893179,1,enim commodo hendrerit. Donec,osobny_odber,nezaplatena,Pripravuje sa
325,80,411,352,46,11,433.7133117951,59.2381819244,1,vel est tempor,osobny_odber,nezaplatena,Prijata
1967,7,401,282,385,6,193.5602440499,17.6995449979,0,ac tellus. Suspendisse sed dolor. Fusce,kurier,zaplatena,Vybavena
681,278,287,39,336,1,29.7034971882,174.2042196449,0,euismod urna. Nullam lobortis quam,kurier,nezaplatena,Prijata
1428,156,308,518,563,3,433.2520198077,27.7571323933,0,"aliquet, sem ut cursus luctus,",osobny_odber,nezaplatena,Prijata
1076,84,254,235,136,2,396.214118693,142.7341219503,1,non arcu. Vivamus sit amet risus.,kurier,zaplatena,Zrusena
497,194,177,179,83,9,82.3606853373,54.7281049239,0,eu nulla at sem molestie sodales.,dobierka,zaplatena,Prijata
1076,151,305,436,331,10,521.0977741517,138.3850151673,0,erat volutpat. Nulla facilisis. Suspendisse,osobny_odber,nezaplatena,Zrusena
387,250,345,92,895,11,786.925945431,63.2102636201,0,ut lacus. Nulla,dobierka,zaplatena,Odoslana
1333,128,303,497,450,7,36.2559407484,10.452440707,1,ultrices. Vivamus rhoncus. Donec,kurier,zaplatena,Prijata
360,93,423,398,923,5,232.1880292147,40.1432523457,0,Vivamus sit amet risus. Donec,osobny_odber,zaplatena,Odoslana
993,251,331,10,731,12,379.8663909547,46.3131369883,1,vel nisl. Quisque fringilla euismod enim.,kurier,zaplatena,Vybavena
929,203,411,416,943,11,90.4305993114,61.0665374855,1,non enim commodo hendrerit. Donec,dobierka,zaplatena,Zrusena
1054,236,392,353,148,12,33.3814722952,16.4190212823,1,"mauris, rhoncus id, mollis nec, cursus",kurier,nezaplatena,Odoslana
470,272,289,276,787,9,998.5442454927,30.0433250656,1,Aenean euismod mauris eu elit.,osobny_odber,zaplatena,Vybavena
409,109,196,366,293,12,833.4714383818,27.6643720502,1,arcu. Sed eu,osobny_odber,zaplatena,Vybavena
1544,233,370,368,651,6,79.5958350413,75.8233454358,0,mauris id sapien. Cras,osobny_odber,zaplatena,Zrusena
1347,220,378,29,540,7,34.5073922537,208.9692262933,1,"eleifend, nunc risus varius orci,",kurier,zaplatena,Odoslana
349,164,3,103,367,10,373.3514384367,73.4270583931,0,sit amet risus.,dobierka,zaplatena,Prijata
1961,221,446,351,837,7,49.9018662143,673.6304359976,0,"elit. Etiam laoreet, libero et tristique",kurier,zaplatena,Vybavena
1037,138,243,58,812,5,823.2442573644,55.5761530716,0,purus ac tellus. Suspendisse sed dolor.,osobny_odber,nezaplatena,Vybavena
209,125,117,325,342,1,54.6299532056,60.8276349306,1,"ante. Nunc mauris sapien, cursus",kurier,nezaplatena,Vybavena
188,107,370,434,122,9,785.9103307128,10.452440707,0,"luctus ut, pellentesque eget, dictum placerat,",dobierka,zaplatena,Zrusena
754,98,416,194,438,7,7.5681760442,410.5655122083,0,purus ac tellus. Suspendisse sed dolor.,dobierka,nezaplatena,Zrusena
720,207,401,435,309,6,8.5398045368,9.6933952533,0,ultrices posuere cubilia Curae;,kurier,nezaplatena,Vybavena
1439,258,357,405,221,12,516.6790182702,745.8652907051,0,vitae aliquam eros,kurier,zaplatena,Vybavena
1355,87,436,438,109,8,63.6974934023,612.1991491411,0,"Phasellus nulla. Integer vulputate,",osobny_odber,nezaplatena,Odoslana
997,28,184,73,755,2,978.0221204273,282.1415084414,0,mollis. Duis sit amet,osobny_odber,nezaplatena,Zrusena
1818,61,336,187,606,6,52.1014849655,243.3531023562,1,enim. Nunc ut erat. Sed nunc,dobierka,nezaplatena,Pripravuje sa
499,16,34,436,498,6,55.5235246196,636.724099936,1,volutpat. Nulla dignissim. Maecenas ornare egestas,dobierka,nezaplatena,Zrusena
1209,63,177,192,326,9,307.5871816836,638.9984576963,1,"rhoncus. Nullam velit dui,",osobny_odber,zaplatena,Prijata
795,126,177,226,740,8,795.5833934248,144.8550016154,1,mollis. Duis sit amet,osobny_odber,zaplatena,Prijata
1131,168,224,28,880,1,805.9592642821,18.5811946448,1,"cursus, diam at",kurier,zaplatena,Odoslana
49,86,116,21,878,7,650.2907397226,79.9215674819,0,"vestibulum, neque sed dictum eleifend,",kurier,zaplatena,Odoslana
1444,7,148,358,894,6,79.5958350413,76.2695534946,0,id enim. Curabitur massa.,dobierka,zaplatena,Zrusena
1384,111,294,74,922,3,54.5411475003,23.5058978666,0,arcu et pede.,osobny_odber,zaplatena,Prijata
1388,69,105,381,409,7,22.7567390073,276.8284635153,1,dignissim pharetra. Nam ac nulla. In,osobny_odber,zaplatena,Prijata
989,237,7,397,387,8,12.1172780637,86.244164072,0,risus. Duis a mi fringilla,dobierka,zaplatena,Zrusena
125,109,103,344,310,2,2.9998132028,36.127535007,1,"vestibulum, neque sed dictum eleifend,",kurier,nezaplatena,Zrusena
484,67,345,14,1000,12,32.6424633618,717.2420402057,0,"adipiscing non, luctus sit amet,",osobny_odber,zaplatena,Zrusena
629,176,296,450,230,12,899.620951619,100.2651622519,0,lobortis augue scelerisque mollis. Phasellus libero,osobny_odber,zaplatena,Zrusena
1613,119,422,495,582,6,31.5147173125,374.6699729003,0,facilisis lorem tristique,kurier,zaplatena,Prijata
514,168,163,392,249,9,519.7545606643,110.613101162,1,"luctus ut, pellentesque eget, dictum placerat,",kurier,nezaplatena,Prijata
857,190,389,315,669,3,96.1438650265,674.674830772,0,"dolor dolor, tempus non,",dobierka,zaplatena,Zrusena
948,98,194,225,585,9,29.7034971882,108.0277328845,0,"ac mattis ornare,",osobny_odber,nezaplatena,Prijata
857,201,239,267,928,12,516.6790182702,456.6189156845,1,"eleifend, nunc risus varius orci,",osobny_odber,zaplatena,Prijata
1885,55,298,176,850,11,40.3778569307,49.4105251366,0,"et, rutrum non, hendrerit id, ante.",osobny_odber,zaplatena,Prijata
19,36,136,329,193,12,19.8453912977,78.1965892436,1,porttitor interdum. Sed auctor odio a,dobierka,nezaplatena,Pripravuje sa
